河北,廊坊,（出租）紧邻富士康，厂房仓库有院子,区域：安次 龙河高新区 ,地段：紧邻富士康，富士康东侧附近,面积：230㎡,租金：1元/㎡/天  
河北,廊坊,（出租）出租燕郊小型厂库房,区域：燕郊 ,地段：燕郊附近或西南外环,面积：100㎡,租金：面议  
河北,廊坊,（出租）独院仓库6000㎡价格优惠交通好,区域：燕郊 ,地段：燕郊附近,面积：6000㎡,租金：面议  
河北,廊坊,（出租）北京东燕郊南外环厂房、库存3000平米,区域：燕郊 ,地段：燕郊附近,面积：3000㎡,租金：面议  
河北,廊坊,（出租）400平米库房800/月水电暖齐全临街道可进车,区域：安次 ,地段：水果批发市场附近附近或水果批发市场,面积：400㎡,租金：800元/月  
河北,廊坊,（出租）出租广阳九中仓库,区域：广阳 九中 ,地段：广阳附近,面积：4200㎡,租金：45000元/月  
河北,廊坊,（出租）400平米库房800元/月水电暖齐全临街道可进车,区域：安次 ,地段：南龙道附近附近或南龙道,面积：400㎡,租金：800元/月  
河北,廊坊,（出租）常甫路交通便利仓库350平米,区域：安次 常甫路 ,地段：交通便利附近,面积：350㎡,租金：4100元/月  
河北,廊坊,（出租）爱民东道800㎡×2华能加气站西侧仓库/厂房出租,区域：广阳 ,地段：爱民东道附近或华能加气站西侧,面积：800㎡,租金：面议  
河北,廊坊,（出租）800㎡×2爱民东道华能加气站西侧仓库/厂房出租,区域：广阳 ,地段：爱民东道附近或华能加气站西侧,面积：800㎡,租金：面议  
河北,廊坊,（出租）出租广阳人民公园西门仓库,区域：广阳 人民公园西门 ,地段：曙光工行附近或春华里小区,面积：30㎡,租金：500元/月  
河北,廊坊,（出租）会展中心阳光佳和东路边北5O米仓库2200平米,区域：开发区 会展中心 ,地段：阳光佳和东路边北5O米附近,面积：2200㎡,租金：1元/㎡/天  
河北,廊坊,（出租）家和广场对面,区域：安次 家合广场 ,地段：光明西道家和广场附近,面积：1700㎡,租金：10000元/月  
河北,廊坊,（出租）保定市西二环厂房、仓库出租,None,地段：保定西二环附近附近,面积：350㎡,租金：面议  
河北,廊坊,（出租）廊坊万庄马朱路南1公里独院出租,区域：广阳 ,地段：廊坊万庄马朱路南1公里附近,面积：700㎡,租金：面议  
河北,廊坊,（出租）670平米仓库电商首选,区域：燕郊 ,地段：燕郊附近,面积：670㎡,租金：面议  
河北,廊坊,（出租）大四合院四正三厢一厨新装修水电暖全可进车,区域：安次 ,地段：南龙道附近附近或南龙道,面积：400㎡,租金：300元/月  
河北,廊坊,（出租）富士康,南大外环,惠家堡村厂房低价出租,区域：安次 龙河高新区 ,地段：惠家堡附近或富士康,面积：600㎡,租金：3500元/月  
河北,廊坊,（出租）出租安次西小区仓库,区域：安次 西小区 ,地段：古县附近或古县村边,面积：150㎡,租金：面议  
河北,廊坊,（出租）大官地厂房出租,区域：广阳 华航学院 ,地段：华祥路和芙蓉道交口附近,面积：1100㎡,租金：10000元/月  
河北,廊坊,（出租）金桥小区地下室出租,区域：广阳 金桥大厦 ,地段：金桥大厦附近或金桥小区,面积：12㎡,租金：200元/月  
河北,廊坊,（出租）好百年西亚太城北仓库230平米可以进大车,区域：香河 ,地段：好百年西亚太城北附近,面积：230㎡,租金：1元/㎡/天  
河北,廊坊,（出租）400㎡库房800元/月低价出租水电暖齐全,区域：安次 ,地段：南龙道附近附近或南龙道,面积：400㎡,租金：800元/月  
河北,廊坊,（出租）400平米库房低价出租800元/月临街道可进车,区域：安次 ,地段：水果批发市场附近附近或水果批发市场,面积：400㎡,租金：800元/月  
河北,廊坊,（出租）北旺北旺乡政府南500米仓库1600平米,区域：广阳 北旺 ,地段：北旺乡政府南5000米附近,面积：1600㎡,租金：10000元/月  
河北,廊坊,（出租）大厂潮白新城仓库6平米,区域：大厂 夏垫镇 ,地段：潮白新城附近,面积：6㎡,租金：300元/月  
河北,廊坊,（出租）龙河高新区富士康附近连庄子村仓库300平米,区域：安次 龙河高新区 ,地段：富士康附近连庄子村附近,面积：300㎡,租金：1undefined  
河北,廊坊,（出租）出租固安知子营乡北解村仓库,区域：固安 ,地段：固安县知子营乡北解村附近或仓库,面积：600㎡,租金：面议  
河北,廊坊,（出租）厂库房出租价格面议,区域：广阳 ,地段：光明东道附近,面积：1300㎡,租金：11元/月  
河北,廊坊,（出租）出租广阳新建仓库,区域：广阳 ,地段：广阳区北旺乡东户屯村附近或李桑园菜市场北100米,面积：1000㎡,租金：面议  
河北,廊坊,（出租）出租开发区廊和坊仓库,区域：开发区 廊和坊 ,地段：开发区附近或高速口附近,面积：1000㎡,租金：10000元/月  
河北,廊坊,（出租）迎宾路燕京航城仓库300平米,区域：燕郊 迎宾路 ,地段：燕京航城附近,面积：300㎡,租金：2500元/月  
河北,廊坊,（出租）九中第九中学旁仓库300平米,区域：广阳 九中 ,地段：第九中学旁附近,面积：300㎡,租金：1元/㎡/天  
河北,廊坊,（出租）迎宾路汇福大酒店仓库550平米,区域：燕郊 迎宾路 ,地段：汇福大酒店附近,面积：550㎡,租金：1元/月  
河北,廊坊,（出租）104国道旁厂房库房出租,区域：开发区 ,地段：104国道旁附近,面积：600㎡,租金：3500元/月  
河北,廊坊,（出租）272省道仇庄乡南辛庄村仓库2000平米,区域：安次 ,地段：廊坊市安次区仇庄乡南辛庄附近,面积：2000㎡,租金：17000元/月  
河北,廊坊,（出租）廊大路仓库400平米出租,区域：安次 ,地段：廊大路附近,面积：400㎡,租金：2000元/月  
河北,廊坊,（出租）宫村西芦庄仓库500平米,区域：固安 ,地段：宫村西芦庄附近,面积：500㎡,租金：10undefined  
河北,廊坊,（出租）独院厂房出租,区域：开发区 ,地段：科技谷向西300米附近,面积：730㎡,租金：面议  
河北,廊坊,（出租）燕顺路欧逸水岸地下室仓库13.5平米,区域：燕郊 燕顺路 ,地段：欧逸水岸地下室附近,面积：14㎡,租金：400元/月  
河北,廊坊,（出租）大四合院400㎡800元/月可进车,区域：安次 ,地段：富士康附近附近或富士康,面积：400㎡,租金：800元/月  
河北,廊坊,（出租）出租安次水果批发市场仓库,区域：安次 水果批发市场 ,地段：水果批发市场附近附近或水果批发市场,面积：400㎡,租金：800元/月  
河北,廊坊,（出租）400平米库房低价出租800元/月,区域：安次 ,地段：南龙道附近附近或南龙道,面积：400㎡,租金：800元/月  
河北,廊坊,（出租）出租燕郊城区仓库,区域：燕郊 城区 ,地段：西城子村东头附近或紧邻外环,面积：600㎡,租金：面议  
河北,廊坊,（出租）荣盛华府16平米地下室出租,区域：广阳 新红门动批 ,地段：阿尔卡迪亚小区附近,面积：16㎡,租金：450元/月  
河北,廊坊,（出租）夏垫镇福喜路上临近102国道仓库600平米,区域：大厂 夏垫镇 ,地段：福喜路上临近102国道附近,面积：600㎡,租金：4200元/月  
河北,廊坊,（出租）县政府新中街玫瑰家园车库仓库21平米,区域：固安 县政府 ,地段：新中街玫瑰家园车库附近,面积：21㎡,租金：400元/月  
河北,廊坊,（出租）知子营开发区仓库200平米，路边,区域：固安 ,地段：知子营开发区附近,面积：200㎡,租金：1500元/月  
河北,廊坊,（出租）400㎡库房出租800元/月可进车,区域：安次 水果批发市场 ,地段：水果批发市场附近附近或水果批发市场,面积：400㎡,租金：800元/月  
河北,廊坊,（出租）400㎡库房出租800元/月,区域：安次 ,地段：南龙道附近附近或南龙道,面积：400㎡,租金：800元/月  
河北,廊坊,（出租）霸州车站西112国道北仓库5000平米,区域：霸州 ,地段：霸州车站西112国道北附近,面积：5000㎡,租金：9000元/月  
河北,廊坊,（出租）出租燕郊燕顺路仓库,区域：燕郊 燕顺路 ,地段：燕郊思菩兰西路附近或燕龙生态园,面积：40㎡,租金：面议  
河北,廊坊,（出租）400㎡库房出租水电暖齐全可进车长租价格优惠,区域：安次 ,地段：南龙道附近附近或南龙道,面积：400㎡,租金：1100元/月  
河北,廊坊,（出租）400㎡库房出租水电暖齐全可进车,区域：安次 ,地段：南龙道附近附近或南龙道,面积：400㎡,租金：400元/月  
河北,廊坊,（出租）祖各庄大院出租,区域：安次 永华明珠 ,地段：祖各庄附近或十中,兴安市场,面积：600㎡,租金：面议  
河北,廊坊,（出租）红星美凯龙廊霸路城南医院东行400仓库270平米,区域：安次 红星美凯龙 ,地段：廊霸路城南医院东行400附近,面积：270㎡,租金：3500元/月  
河北,廊坊,（出租）出租霸州请选择商圈仓库,区域：霸州 ,地段：阿尔卡迪亚附近,面积：700㎡,租金：面议  
河北,廊坊,（出租）出租固安大型综合仓库,区域：固安 ,地段：固东线公主府乡后西丈村附近或村口临街,面积：6660㎡,租金：0.2元/㎡/天  
河北,廊坊,（出租）出租广阳仓库厂房8000平米,区域：广阳 ,地段：东外环附近,面积：8000㎡,租金：0.4元/㎡/天  
河北,廊坊,（出租）出租广阳仓库9亩地4200平米,区域：广阳 ,地段：广阳区附近,面积：4200㎡,租金：面议  
河北,廊坊,（出租）荣盛华府地下室出租,区域：广阳 新红门动批 ,地段：阿尔卡迪亚附近,面积：16㎡,租金：450元/月  
河北,廊坊,（出租）一房一棚一院420㎡！十六万五一套，你值得拥有,区域：广阳 北旺 ,地段：廊坊广阳区附近,面积：420㎡,租金：500元/月  
河北,廊坊,（出租）出租广阳第七大街仓库,区域：广阳 第七大街 ,地段：群安街附近或裕华路,面积：200㎡,租金：3500元/月  
河北,廊坊,（出租）6000平米仓库出租交通便利可进出大车,区域：燕郊 ,地段：燕郊附近,面积：6000㎡,租金：面议  
河北,廊坊,（出租）出租广阳李庄村厂房仓库,区域：广阳 北旺 ,地段：广阳区附近或百户达李庄村,面积：260㎡,租金：900元/月  
河北,廊坊,（出租）400㎡大四合院水电暖齐全可进车,区域：安次 ,地段：水果批发市场附近附近或水果批发市场,面积：400㎡,租金：1100元/月  
河北,廊坊,（出租）400㎡大四合院水电暖齐全临街道可进车,区域：安次 ,地段：南龙道附近附近或南龙道,面积：400㎡,租金：1100元/月  
河北,廊坊,（出租）大四合院水电暖齐全临街道整租可进车,区域：安次 ,地段：建业大厦附近附近或建业大厦,面积：30㎡,租金：300元/月  
河北,廊坊,（出租）步行街二大街电子城附近地上仓库出租出售价格面议,区域：广阳 电子城 ,地段：步行街二大街附近,面积：28㎡,租金：1元/月  
河北,廊坊,（出租）燕郊南外环2000㎡库房出租临主路年租18万,区域：燕郊 ,地段：燕郊附近,面积：2000㎡,租金：面议  
河北,廊坊,（出租）出租燕郊城区仓库,区域：燕郊 城区 ,地段：燕郊西城子村附近或燕郊燕龙生态园（南外环）,面积：800㎡,租金：面议  
河北,廊坊,（出租）出租广阳区小海子仓库,区域：广阳 ,地段：广阳区小海子村附近,面积：140㎡,租金：1500元/月  
河北,廊坊,（出租）出租广阳区小海子东口库房,区域：广阳 ,地段：廊坊市广阳区小海子东口附近或开发区,面积：250㎡,租金：面议  
河北,廊坊,（出租）出租广阳仓库9亩地价格便宜,区域：广阳 ,地段：广阳区附近,面积：4200㎡,租金：45000元/㎡/天  
河北,廊坊,（出租）出租安次红星美凯龙仓库,区域：安次 红星美凯龙 ,地段：美凯龙附近,面积：820㎡,租金：面议  
河北,廊坊,（出租）出租市区内厂房仓库价格便宜,区域：广阳 河北工业大学 ,地段：东外环附近,面积：8000㎡,租金：0.4元/㎡/天  
河北,廊坊,（出租）盛德金地南80米,楼420平及大院,淘宝快递办公库,区域：广阳 新红门动批 ,地段：新开路,盛德金地南80米附近或新红门动批,京东商城,面积：420㎡,租金：面议  
河北,廊坊,（出租）燕郊百世金谷附近-厂房/土地/出租,区域：燕郊 迎宾路 ,地段：百世金谷-附近或嘉都,面积：300㎡,租金：1000元/月  
河北,廊坊,（出租）京客隆四大街新华路四大街仓库25平米,区域：广阳 京客隆四大街 ,地段：新华路四大街附近,面积：25㎡,租金：450元/月  
河北,廊坊,（出租）人民公园西门华苑小区地下室仓库18平米,区域：广阳 人民公园西门 ,地段：华苑小区地下室附近,面积：18㎡,租金：1000元/㎡/天  
河北,廊坊,（出租）燕郊南外环2000㎡库房出租临主路年租18万,区域：燕郊 ,地段：燕郊附近,面积：2000㎡,租金：面议  
河北,廊坊,（出租）会展中心开发区憩园小区东门车库20平米,区域：开发区 会展中心 ,地段：开发区憩园小区东门车库附近,面积：20㎡,租金：900元/月  
河北,廊坊,（出租）700平米高台库总共5000平米,区域：燕郊 ,地段：燕郊附近,面积：700㎡,租金：面议  
河北,廊坊,（出租）低价出租400㎡库房可进车,区域：安次 ,地段：南龙道附近附近或南龙道,面积：400㎡,租金：300元/月  
河北,廊坊,（出租）出租安次水果批发市场附近仓库,区域：安次 水果批发市场 ,地段：南龙道附近附近或南龙道,面积：400㎡,租金：1100元/月  
河北,廊坊,（出租）低价出租日租房短租楼房300元/间/月,区域：广阳 ,地段：金桥大厦附近附近或金桥大厦,面积：30㎡,租金：300元/月  
河北,廊坊,（出租）500平米仓库电商首选,区域：燕郊 ,地段：燕郊附近,面积：500㎡,租金：面议  
河北,廊坊,（出租）库房厂房出租,区域：开发区 东方大学城 ,地段：廊坊开发区云鹏道275附近或京沪高速出口西2公里,面积：2500㎡,租金：0.45元/㎡/天  
河北,廊坊,（出租）电厂北，南曹庄村委会东仓库200平米,区域：燕郊 ,地段：电厂北，南曹庄村委会东附近,面积：200㎡,租金：1800元/月  
河北,廊坊,（出租）燕郊南外环2000㎡库房出租临主路年租18万,区域：燕郊 ,地段：燕郊附近,面积：2000㎡,租金：面议  
河北,廊坊,（出租）安次区南龙道仓库(杨税务乡后南昌村西昌路),区域：安次 新一中 ,地段：杨税务乡后南昌村附近或西昌路、南龙道、西外环,面积：140㎡,租金：1000元/月  
河北,廊坊,（出租）出租固安工业园区仓库,区域：固安 工业园区 ,地段：工业园区附近或高速,面积：2000㎡,租金：0.7元/㎡/天  
河北,廊坊,（出租）科技谷跃界公馆仓库262平米,区域：广阳 ,地段：科技谷跃界公馆附近,面积：262㎡,租金：3000元/月  
河北,廊坊,（出租）家具城东南方向5公里厂库房320平米,区域：香河 ,地段：家具城东南方向5公里附近,面积：320㎡,租金：1000元/月  
河北,廊坊,（出租）出租安次十中仓库,区域：安次 十中 ,地段：十中东侧附近,面积：200㎡,租金：面议  
河北,廊坊,（出租）出租燕郊潮白河附近小型厂库房,区域：燕郊 潮白河 ,地段：燕郊附近或西南外环,面积：110㎡,租金：面议  
河北,廊坊,（出租）出租广阳新红门动批附近地下室一间,区域：广阳 新红门动批 ,地段：广阳区大红门附近或花语馨苑小区地下室,面积：15㎡,租金：面议  
河北,廊坊,（出租）出租仓库固安林城开发区,None,地段：固安附近,面积：1300㎡,租金：0.3元/㎡/天  
河北,廊坊,（出租）燕郊商超集采中心批发市场招租,区域：燕郊 东市区 ,地段：燕郊东外环福成路附近或雪花啤酒厂附近,面积：40000㎡,租金：0.6元/㎡/天  
河北,廊坊,（出租）出租燕郊仓库或厂房,区域：燕郊 ,地段：燕郊附近或西南外环,面积：160㎡,租金：面议  
河北,廊坊,（出租）出租广阳仓库9亩地4200平米,区域：广阳 ,地段：广阳区附近,面积：4200㎡,租金：45000元/月  
河北,廊坊,（出租）西永丰村个人库房出租,区域：安次 ,地段：廊大路西永丰村附近,面积：400㎡,租金：2000元/月  
河北,廊坊,（出租）葛渔城库房出租,区域：安次 ,地段：廊坊市安次区葛渔城镇附近或汊沽港王庆坨,面积：1000㎡,租金：面议  
河北,廊坊,（出租）出租广阳仓库及大院,区域：广阳 ,地段：彭庄附近,面积：2000㎡,租金：面议  
河北,廊坊,（出租）出租开发区-东方大学城300㎡仓库3000元/月,区域：开发区 东方大学城 ,地段：廊坊市开发区麻营村附近,面积：300㎡,租金：3000  
河北,廊坊,（出租）出租广阳测绘院仓库,区域：广阳 测绘院 ,地段：工行附近附近或小区,面积：30㎡,租金：500元/月  
河北,廊坊,（出租）永兴路仓库500平米,区域：广阳 ,地段：永兴路附近,面积：500㎡,租金：1500元/月  
河北,廊坊,（出租）出租开发区仓库及办公用房,区域：开发区 ,地段：廊坊市经济技术开发区附近或京滨工业园,面积：1100㎡,租金：面议  
河北,廊坊,（出租）出租广阳仓库，小院，养殖场,区域：广阳 ,地段：廊坊广阳区附近或万庄,面积：2000㎡,租金：面议  
河北,廊坊,（出租）出租广阳华航学院仓库,区域：广阳 华航学院 ,地段：爱民东道附近或阳光佳和,面积：1200㎡,租金：面议  
河北,廊坊,（出租）出租燕郊东市区仓库,区域：燕郊 东市区 ,地段：南外环附近,面积：400㎡,租金：1800元/月  
河北,廊坊,（出租）绝佳地段库房出租,区域：安次 新四中 ,地段：武警学院附近或古县村,面积：500㎡,租金：面议  
河北,廊坊,（出租）九中广阳区东户屯材料市场附近仓库90㎡,区域：广阳 九中 ,地段：广阳区东户屯材料市场附近附近,面积：90㎡,租金：1000元/月  
河北,廊坊,（出租）走过路过不要错过！城市乐土农家庄园,区域：广阳 王寨 ,地段：廊坊广阳区光明东路以南附近,面积：420㎡,租金：500元/月  
河北,廊坊,（出租）出租三河仓库价格优惠,区域：三河 ,地段：北外环附近,面积：80㎡,租金：面议  
河北,廊坊,（出租）廊坊市北尖塔工业区仓库出租,区域：广阳 ,地段：银行北路198号附近或南尖塔镇政府,面积：650㎡,租金：面议  
河北,廊坊,（出租）出租仓库办公用房,区域：霸州 ,地段：堂二里西行尹华山村村南附近或南临112国道,面积：2000㎡,租金：面议  
河北,廊坊,（出租）个人400平米库房出租,区域：安次 ,地段：廊大路西永丰村附近,面积：400㎡,租金：2000undefined  
河北,廊坊,（出租）王寨廊坊广阳区光明东道仓库420平米,区域：广阳 王寨 ,地段：廊坊广阳区光明东道附近,面积：420㎡,租金：450元/月  
河北,廊坊,（出租）休闲娱乐度假旅游养老养生,区域：广阳 王寨 ,地段：廊坊广阳区附近,面积：420㎡,租金：450元/月  
河北,廊坊,（出租）润宝农庄给你想要的家园,区域：广阳 王寨 ,地段：廊坊广阳开发区光明东道附近,面积：420㎡,租金：450元/月  
河北,廊坊,（出租）地下室出租都市名园小区市政府对面,区域：广阳 市政府 ,地段：广阳道附近,面积：8㎡,租金：160元/月  
河北,廊坊,（出租）(出租)地上仓库带卷帘40平米高4米,区域：广阳 建业大厦 ,地段：梅园里小区临街建业大厦附附近或健源体检,面积：40㎡,租金：600元/月  
河北,廊坊,（出租）库房厂房均可,区域：广阳 ,地段：许各庄附近附近或长虹铁路,面积：700㎡,租金：面议  
河北,廊坊,（出租）出租三河冷库有配套办公室,区域：三河 ,地段：火车站附近,面积：5300㎡,租金：面议  
河北,廊坊,（出租）万庄九州西仓库300平米,区域：广阳 万庄 ,地段：九州西附近,面积：300㎡,租金：3000元/月  
河北,廊坊,（出租）独门独院400平米低价出租,区域：安次 水果批发市场 ,地段：水果批发市场附近附近或水果批发市场,面积：400㎡,租金：1100元/月  
河北,廊坊,（出租）400㎡仓库出租水电暖齐全可进车,区域：安次 ,地段：南龙道附近或南龙道,面积：400㎡,租金：1100元/月  
河北,廊坊,（出租）香河淑阳镇大罗屯村仓库出租,区域：香河 ,地段：淑阳镇大罗屯村附近或职教中心钢材市场汽配城,面积：370㎡,租金：2500元/月  
河北,廊坊,（出租）东关仓库1000平米,区域：永清 ,地段：东关附近,面积：1000㎡,租金：1000元/㎡/天  
河北,廊坊,（出租）龙河高新区位置在富士康附近仓库400平米,区域：安次 龙河高新区 ,地段：位置在富士康附近附近,面积：400㎡,租金：5元/㎡/天  
河北,廊坊,（出租）（出租）正规工业园区车间面积3000平双层保温板,区域：燕郊 ,地段：燕郊附近,面积：3000㎡,租金：面议  
河北,廊坊,（出租）个人急租交通方便大厂房,区域：固安 工业园区 ,地段：106国道附近附近,面积：800㎡,租金：1元/㎡/天  
河北,廊坊,（出租）单间出租水物业免费,300元/间/月,采光好,区域：广阳 ,地段：金桥大厦附近附近或金桥大厦,面积：30㎡,租金：300元/月  
河北,廊坊,（出租）出租安次水果批发市场仓库,区域：安次 水果批发市场 ,地段：水果批发市场附近附近或水果批发市场,面积：400㎡,租金：1100元/月  
河北,廊坊,（出租）400㎡库房出租可进车,区域：安次 水果批发市场 ,地段：水果批发市场附近附近或水果批发市场,面积：400㎡,租金：1100元/月  
河北,廊坊,（出租）400㎡仓库出租水电暖齐全可进车,区域：安次 ,地段：南龙道附近附近或南龙道,面积：400㎡,租金：1100元/月  
河北,廊坊,（出租）西外环炊庄村西廊涿路南仓库1200平米,区域：广阳 ,地段：西外环炊庄村西廊涿路南附近,面积：1200㎡,租金：6688元/月  
河北,廊坊,（出租）西外环炊庄村西廊涿路边仓库1200平米,区域：广阳 ,地段：西外环炊庄村西廊涿路边附近,面积：1200㎡,租金：6688undefined  
河北,廊坊,（出租）出租固安公主府桥头东南角仓库厂房,区域：固安 滨河公园 ,地段：公主府桥头东南角附近或滨河公园,面积：800㎡,租金：面议  
河北,廊坊,（出租）厂房仓库居住房出租,区域：香河 ,地段：北岗子村北附近或大堤,面积：1000㎡,租金：面议  
河北,廊坊,（出租）物美价廉，随心所欲,区域：广阳 王寨 ,地段：廊坊广阳区光明东道以南附近,面积：420㎡,租金：500元/月  
河北,廊坊,（出租）三河工业地仓库出租高规格配套齐全,None,地段：三河附近,面积：5931㎡,租金：面议  
河北,廊坊,（出租）易龙廊坊出租开发区会展中心仓库,区域：开发区 会展中心 ,地段：廊坊开发区附近或服务全国,面积：7000㎡,租金：面议  
河北,廊坊,（出租）出租开发区仓库及办公用房,区域：开发区 ,地段：廊坊市经济技术开发区附近或创业路,面积：1100㎡,租金：面议  
河北,廊坊,（出租）大四合院水电暖全可进车,区域：安次 ,地段：南龙道附近或南龙道,面积：400㎡,租金：1100元/㎡/天  
河北,廊坊,（出租）400平米大四合院水电暖全可进车,区域：安次 ,地段：南龙道附近或南龙道,面积：400㎡,租金：1100元/月  
河北,廊坊,（出租）400㎡大四合院水电暖全可进车,区域：安次 ,地段：水果批发市场附近附近或水果批发市场,面积：400㎡,租金：1100元/月  
河北,廊坊,（出租）廊坊市安次区南外环富士康仓库540平米,区域：安次 ,地段：廊坊市安次区南外环富士康附近,面积：540㎡,租金：80元/㎡/天  
河北,廊坊,（出租）廊坊开发区桐柏厂房库房出租,交通方便,能进大车,区域：开发区 东方大学城 ,地段：经济技术开发区附近或桐柏村,面积：880㎡,租金：面议  
河北,廊坊,（出租）阳光佳和阳光佳和东2OO米仓库2400平米,区域：开发区 阳光佳和 ,地段：阳光佳和东2OO米附近,面积：2400㎡,租金：1元/㎡/天  
河北,廊坊,（出租）阳光佳和阳光佳和东2OO车仓库2400平米,区域：开发区 阳光佳和 ,地段：阳光佳和东2OO车附近,面积：2400㎡,租金：1元/㎡/天  
河北,廊坊,（出租）出租彭庄附件2500平米库房（可分租）干净卫生,区域：广阳 九中 ,地段：彭庄附近,面积：2500㎡,租金：11元/月  
河北,廊坊,（出租）廊坊占地100亩高台库低价出租，欢迎咨询,区域：固安 ,地段：高速附近或固安,面积：22000㎡,租金：面议  
河北,廊坊,（出租）廊坊市北尖塔工业区仓库出租,区域：广阳 ,地段：银河北路198号附近或南尖塔镇政府,面积：650㎡,租金：面议  
河北,廊坊,（出租）霸州益津市场西苑小区对面库房仓库200平米,区域：霸州 ,地段：西苑小区对面附近,面积：200㎡,租金：1000元/月  
河北,廊坊,（出租）开发区大面积独院库房出租,区域：开发区 东方大学城 ,地段：开发区云鹏道39号附近或东方大学城南门,面积：11000㎡,租金：面议  
河北,廊坊,（出租）出租库房、办公室、仓储一体,租金面议,区域：安次 水果批发市场 ,地段：新开桥南500米附近或四季花语,面积：5000㎡,租金：1元/㎡/天  
河北,廊坊,（出租）现有食品加工厂房700多平米两个冷库,区域：固安 ,地段：北义后往东附近,面积：700㎡,租金：800元/㎡/天  
河北,廊坊,（出租）出租广阳人民公园西门仓库,区域：广阳 人民公园西门 ,地段：测绘院家属院附近,面积：24㎡,租金：400元/月  
河北,廊坊,（出租）长途汽车站安泰小区仓库28平米,区域：固安 长途汽车站 ,地段：安泰小区附近,面积：28㎡,租金：400元/月  
河北,廊坊,（出租）燕郊南外环2000㎡库房出租临主路年租18万,区域：燕郊 ,地段：燕郊附近,面积：1800㎡,租金：面议  
河北,廊坊,（出租）出租固安工业园区仓库,区域：固安 工业园区 ,地段：廊涿高速附近,面积：22000㎡,租金：0.7元/㎡/天  
河北,廊坊,（出租）出租东户屯装饰材料市场门面房,None,地段：东户屯装饰材料市场附近,面积：150㎡,租金：面议  
河北,廊坊,（出租）出租470平米独院(芒店二村),区域：广阳 ,地段：芒店二村附近,面积：470㎡,租金：1250元/月  
河北,廊坊,（出租）燕郊高品质库房出租位置好交通方便,区域：燕郊 ,地段：燕郊附近,面积：17000㎡,租金：面议  
河北,廊坊,（出租）出租400㎡仓库水电暖齐全整租可进汽车,区域：安次 ,地段：南龙道附近附近或南龙道,面积：400㎡,租金：1100元/月  
河北,廊坊,（出租）出租400㎡仓库水电暖齐全整租可进车,区域：安次 ,地段：南龙道附近附近或南龙道,面积：400㎡,租金：1100元/月  
河北,廊坊,（出租）出租400㎡库房水电暖齐全可进车,区域：安次 ,地段：水果批发市场附近附近或水果批发市场·,面积：400㎡,租金：1100元/月  
河北,廊坊,（出租）安次西永丰村库房出租,区域：安次 ,地段：廊大路附近,面积：400㎡,租金：面议  
河北,廊坊,（出租）出租广阳北旺仓库,区域：广阳 北旺 ,地段：光明东道与创业路交口附近,面积：460㎡,租金：面议  
河北,廊坊,（出租）104国道旁，许各庄南口库房150/200平米可做厂房,区域：广阳 ,地段：104国道旁，许各庄南口附近,面积：200㎡,租金：100元/㎡/天  
河北,廊坊,（出租）廊坊西外环出租厂房场地、库房,可整租分租,区域：安次 新四中 ,地段：万庄南附近或西外环,面积：2000㎡,租金：面议  
河北,廊坊,（出租）出租广阳新开路天域花园小区车库,区域：广阳 新朝阳沃尔玛 ,地段：新开路天域花园小区附近或丽都鑫潮建材城,面积：25㎡,租金：600元/月  
河北,廊坊,（出租）出租厂房库房水电齐全,区域：安次 ,地段：廊大路12公里处30亩附近,面积：10000㎡,租金：1元/㎡/天  
河北,廊坊,（出租）出租广阳仓库大院,区域：广阳 ,地段：彭庄旧货市场附近,面积：4000㎡,租金：面议  
河北,廊坊,（出租）出租安次水果批发市场仓库,区域：安次 水果批发市场 ,地段：水果批发市场附近附近或水果批发市场,面积：400㎡,租金：0.1元/㎡/天  
河北,廊坊,（出租）单间出租水物业免费,300元/间/月,采光好,区域：广阳 ,地段：新开路北头附近或新开路,面积：30㎡,租金：300元/月  
河北,廊坊,（出租）低价出租出租安次仓库400㎡,区域：安次 ,地段：水果批发市场附近附近或水果批发市场,面积：400㎡,租金：0.1元/㎡/天  
河北,廊坊,（出租）低价出租400平米库房水电暖齐全临街道可进车,区域：安次 ,地段：水果批发市场附近附近或水果批发市场,面积：400㎡,租金：0.1元/㎡/天  
河北,廊坊,（出租）低价出租400㎡库房水电暖齐全临街道可进车,区域：安次 ,地段：水果批发市场附近附近或水果批发市场,面积：400㎡,租金：面议  
河北,廊坊,（出租）出租安次永华明珠仓库（地下室）,区域：安次 永华明珠 ,地段：永华道附近或盛德花园地下室,面积：25㎡,租金：200元/月  
河北,廊坊,（出租）永清永清台湾新城仓库40㎡,区域：永清 ,地段：永清台湾新城附近,面积：40㎡,租金：200元/月  
河北,廊坊,（出租）新四中爱民西道与西昌路交口仓库25平米,区域：安次 新四中 ,地段：爱民西道与西昌路交口附近,面积：25㎡,租金：500元/月  
河北,廊坊,（出租）房管局附近出租4000平厂房,区域：永清 ,地段：永清房管局附近或廊霸路30米,面积：3900㎡,租金：0.1元/㎡/天  
河北,廊坊,（出租）南关加气站紧临公路,区域：永清 ,地段：南关加气站旁附近,面积：200㎡,租金：400元/月  
河北,廊坊,（出租）廊坊九州镇附近或大兴礼贤北京二机场,区域：广阳 ,地段：廊坊九州镇附近或大兴礼贤北京二机场,面积：1000㎡,租金：面议  
