河北,沧州,（出租）出租运河310平米仓库3000元/月,区域：运河 ,地段：梁官屯村东南角附近,面积：310㎡,租金：3000  
河北,沧州,（出租）新旺兴农养植大棚0926种植大棚,None,地段：齐桥附近或周庄,面积：98000㎡,租金：面议  
河北,沧州,（出租）中国农资集团沧州储备库(国企)7000平米仓库,区域：新华 ,地段：长芦北大道徐官屯西附近或佳兴物流,面积：7000㎡,租金：面议  
河北,沧州,（出租）出租新华区交通北大街运茂小区车库,区域：新华 ,地段：沧州市新华区交通北大街附近或火车站，汽车站附近,面积：40㎡,租金：面议  
河北,沧州,（出租）高新区明珠商贸城对面仓库400平米,区域：运河 ,地段：高新区明珠商贸城对面附近,面积：400㎡,租金：1元/㎡/天  
河北,沧州,（出租）出租运河区塞纳左岸储藏间,区域：运河 ,地段：运河附近或塞纳左岸,面积：20㎡,租金：200元/月  
河北,沧州,（出租）办公楼仓库旺铺出租,区域：新华 ,地段：十三化建东永济路边附近或大化TDI,面积：1400㎡,租金：面议  
河北,沧州,（出租）出租17x16米新盖厂房一间,交通方便,水电齐全,区域：河间 ,地段：河间城南附近或冀中奥林国际博览城1公里,面积：272㎡,租金：面议  
河北,沧州,（出租）物华市场附近仓库20平米,区域：新华 ,地段：物华市场附近附近,面积：20㎡,租金：300元/月  
河北,沧州,（出租）冷库，周转库，对外出租，20个立方,区域：黄骅 ,地段：神华大街海韵小区内附近,面积：12㎡,租金：1000元/月  
河北,沧州,（出租）厂房、车间出租、,区域：新华 ,地段：十三化建东1公里附近或路边,面积：1800㎡,租金：面议  
河北,沧州,（出租）残联院内仓库出租,区域：海兴 ,地段：个人别墅附近,面积：20㎡,租金：10元/㎡/天  
河北,沧州,（出租）王御史汽配城旁仓库500平米,区域：新华 ,地段：王御史汽配城南侧附近,面积：500㎡,租金：4500元/月  
河北,沧州,（出租）新旺兴农保温大棚0919养植大棚,区域：沧县 ,地段：泊头附近或齐桥,面积：900000㎡,租金：80元/㎡/天  
河北,沧州,（出租）刘胖庄出租宽敞平房,区域：运河 ,地段：沧兴集团对过刘胖庄村附近,面积：450㎡,租金：2000元/月  
河北,沧州,（出租）出租任丘市西环路仓库,区域：任丘 ,地段：任丘市西环路长洋淀村附近,面积：270㎡,租金：面议  
河北,沧州,（出租）献县城东开发区独院出租,区域：献县 ,地段：献县城东开发区附近或国税局附近,面积：530㎡,租金：1元/月  
河北,沧州,（出租）出租河间学府路西平房仓库,区域：河间 ,地段：学府路附近或西邻,面积：80㎡,租金：面议  
河北,沧州,（出租）东外环仓库240平米,区域：盐山 ,地段：东外环附近,面积：240㎡,租金：1元/㎡/天  
河北,沧州,（出租）出租运河仓库厂房,区域：运河 ,地段：307国道附近或张庄子,面积：260㎡,租金：面议  
河北,沧州,（出租）出租运河200平米仓库一个,区域：运河 ,地段：永安家园对过附近或沧兴大饭店北,面积：200㎡,租金：面议  
河北,沧州,（出租）出租仓库厂房350平米,区域：沧县 ,地段：王御史汽配城南200米附近,面积：350㎡,租金：1元/㎡/天  
河北,沧州,（出租）鞠官屯村仓库260平米,区域：新华 ,地段：鞠官屯村附近,面积：260㎡,租金：100元/㎡/天  
河北,沧州,（出租）庆丰花园地下储藏室仓库5平米,区域：任丘 ,地段：庆丰花园地下储藏室附近,面积：5㎡,租金：100元/月  
河北,沧州,（出租）新华路老华北商厦正对面报社宿舍车库,区域：运河 ,地段：新华路老华北商厦正对过附近或报社宿舍车库,面积：21㎡,租金：面议  
河北,沧州,（出租）出租化建附近仓库,区域：新华 ,地段：北环附近或十三化建,面积：230㎡,租金：0.1元/㎡/天  
河北,沧州,（出租）出租平房带院燕赵大街与沧保路交口红绿灯北200米东,区域：河间 ,地段：河间燕赵大街与沧保路交口附近或河间开发区,面积：200㎡,租金：面议  
河北,沧州,（出租）出租沧州市新华区交通北大街运茂小区车库,区域：新华 ,地段：沧州市新华区交通北大街附近,面积：35㎡,租金：450元/月  
河北,沧州,（出租）文化路西头仓库20平米,区域：黄骅 ,地段：文化路西头骅鑫小区附近,面积：20㎡,租金：200元/月  
河北,沧州,（出租）西环菜市场附近仓库280平米,区域：河间 ,地段：西环菜市场附近附近,面积：280㎡,租金：1200元/月  
河北,沧州,（出租）出租运河住宅和仓库,区域：运河 ,地段：大化附近或平房,面积：50㎡,租金：面议  
河北,沧州,（出租）出租任丘仓库有三项电,区域：任丘 ,地段：北环卢各庄附近或紧邻106国道,面积：321008㎡,租金：20000元/㎡/天  
河北,沧州,（出租）出租献县仓库厂房,区域：献县 ,地段：献县城东开发区附近或国税局附近,面积：530㎡,租金：1000元/月  
河北,沧州,（出租）任丘二中后边平房一套仓库300平米,区域：任丘 ,地段：任丘二中后边平房一套附近,面积：300㎡,租金：1100元/月  
河北,沧州,（出租）代家坟村北仓库600平米，800平米都有,区域：新华 ,地段：代家坟村北附近,面积：5200㎡,租金：1元/㎡/天  
河北,沧州,（出租）一楼仓库也可住宿,区域：新华 ,地段：曹庄子附近或御景园,面积：110㎡,租金：550元/月  
河北,沧州,（出租）高新区明珠商贸城高庄子2层楼房可当仓库和员公宿舍,区域：运河 ,地段：高新区明珠商贸城附近或高庄子,面积：300㎡,租金：面议  
河北,沧州,（出租）高新区明珠商贸城旁边高庄子2层楼房可以当仓库和员公,区域：运河 ,地段：高新区明珠商贸城附近或高庄子村,面积：300㎡,租金：面议  
河北,沧州,（出租）高新区明珠商贸城高庄子900平米仓库厂房长期便宜,None,地段：高新区明珠商贸城附近或高庄子,面积：900㎡,租金：面议  
河北,沧州,（出租）高新区明珠商贸城旁边高庄子村有900平米仓库或厂房,区域：运河 ,地段：高新区明珠商贸城附近或高庄子村,面积：900㎡,租金：面议  
河北,沧州,（出租）高新区明珠商贸城旁边高庄子村有900平米仓库或厂房,区域：运河 ,地段：高新区高庄子附近或明珠商贸城,面积：900㎡,租金：面议  
河北,沧州,（出租）出租黄骅仓库厂房,区域：黄骅 ,地段：黄骅市楼西村附近,面积：180㎡,租金：面议  
河北,沧州,（出租）市区独门独院仓库/厂房750平米出租,None,地段：小王庄路口北行恒大城对过附近或明珠商贸城,面积：750㎡,租金：面议  
河北,沧州,（出租）开元大道与永济路交叉口仓库550平米，可分租,区域：运河 ,地段：开元大道与永济路交叉口附近,面积：550㎡,租金：25000元/㎡/天  
河北,沧州,（出租）于庄子仓库(厂房)出租,区域：沧县 ,地段：沧县汪家铺乡于庄子村北附近或沛然世纪公司,面积：600㎡,租金：面议  
河北,沧州,（出租）(出租)307国道边有天车龙门吊,水电齐全,区域：献县 ,地段：307国道边附近或大陈庄,面积：3000㎡,租金：2500元/月  
河北,沧州,（出租）500平厂房仓库出租,区域：新华 ,地段：姚官屯机场路附近或104国道道东100米,面积：500㎡,租金：5000元/月  
河北,沧州,（出租）西高铁附近占地1000平方米，仓库300平方米,区域：运河 ,地段：沧州市西高铁附近附近,面积：1000㎡,租金：3000undefined  
河北,沧州,（出租）沧州东方骏景车库出租,区域：新华 ,地段：东方骏景附近或千童公园,面积：30㎡,租金：420元/月  
河北,沧州,（出租）锦绣天地B去8号楼车位,None,地段：黄河路附近或新同天,面积：20㎡,租金：250元/月  
河北,沧州,（出租）大型全新仓库出租,区域：运河 ,地段：经四北路附近或世纪家园,面积：400㎡,租金：3000元/月  
河北,沧州,（出租）180元地下室出租,适用于货物存放。,区域：运河 ,地段：老华北附近附近,面积：18㎡,租金：180元/月  
河北,沧州,（出租）交通便利宜做仓库,区域：新华 ,地段：小赵庄乡徐官屯村附近,面积：200㎡,租金：500元/月  
河北,沧州,（出租）解放东路芦家园仓库,区域：新华 ,地段：解放东路芦家园附近,面积：1200㎡,租金：1元/㎡/天  
河北,沧州,（出租）任丘北环芦各庄村西紧邻106国道厂房出租,区域：任丘 ,地段：北环芦各庄村西附近或106国道,面积：1800㎡,租金：面议  
河北,沧州,（出租）十二户学院路北侧两层门市楼房600平米,区域：运河 ,地段：学院路北侧附近,面积：600㎡,租金：1元/月  
河北,沧州,（出租）韩桥四期仓库27平米,区域：盐山 ,地段：韩桥四期附近,面积：27㎡,租金：100元/月  
河北,沧州,（出租）高新区仓库出租,区域：运河 ,地段：高新区程庄子附近或明珠商贸城,面积：1200㎡,租金：面议  
河北,沧州,（出租）明珠附近仓库出租,区域：运河 ,地段：高新区高庄子附近或明珠商贸城,面积：200㎡,租金：面议  
河北,沧州,（出租）文化路二中对过凯宏地产仓库35平米,区域：黄骅 ,地段：文化路二中对过凯宏地产附近,面积：35㎡,租金：200元/月  
河北,沧州,（出租）3000平米仓库及二层门市可出租,区域：沧县 ,地段：104国道飞机场北100附近,面积：2000㎡,租金：20000元/月  
河北,沧州,（出租）沧州高新区出租适合做厂房仓库和车间的二层楼和平房,None,地段：沧州市高新技术开发区附近或明珠商贸城,面积：1000㎡,租金：面议  
河北,沧州,（出租）仓库写字楼沿街商铺出租,区域：新华 ,地段：永济东路达子店村边附近或沧州开发区,面积：1400㎡,租金：面议  
河北,沧州,（出租）东外环韩牛村仓库240平米,区域：盐山 ,地段：东外环韩牛村附近,面积：240㎡,租金：1元/㎡/天  
河北,沧州,（出租）南海国际小仓库出租,区域：青县 ,地段：南海国际附近,面积：96㎡,租金：400元/月  
河北,沧州,（出租）厂房、仓库出租,区域：新华 ,地段：十三化建东1公里附近或路边,面积：2000㎡,租金：面议  
河北,沧州,（出租）楼西南环出租厂房库房,交通方便,位置好180平,区域：黄骅 ,地段：楼西村附近,面积：180㎡,租金：面议  
河北,沧州,（出租）西客站红星美凯龙附近出租仓库厂房,区域：运河 ,地段：西外环迎宾大道九成商务会附近或以西1里地,面积：550㎡,租金：面议  
河北,沧州,（出租）车库,仓库,随时欢迎,区域：新华 ,地段：火车站、三里庄附近或交通北大街水利局宿舍,面积：28㎡,租金：360元/月  
河北,沧州,（出租）3个独院有三相电,可居住,做仓库,做厂房。,区域：新华 ,地段：104国道307附近或新建动物园旁南邻,面积：1000㎡,租金：面议  
河北,沧州,（出租）高新区明珠商贸城旁边高庄子村有900平米仓库,区域：运河 ,地段：高新区明珠商贸城高庄子附近或程庄子,面积：900㎡,租金：面议  
河北,沧州,（出租）自用库房出租,区域：黄骅 ,地段：南环晶牛大酒店附近或楼西新村,面积：200㎡,租金：40元/㎡/天  
河北,沧州,（出租）(政府直租)全国大的标准化厂房出租中,None,地段：九华山机场附近或池州,面积：1000000㎡,租金：6元/㎡/天  
河北,沧州,（出租）河间市新华南路恒泰家园小区车库27平米,区域：河间 ,地段：新华南路恒泰家园小区附近,面积：27㎡,租金：300元/月  
河北,沧州,（出租）沧州市厂房出租,区域：运河 ,地段：解放东路附近,面积：1334㎡,租金：面议  
河北,沧州,（出租）西环菜市场附近库房平房出租,区域：河间 ,地段：河间西环菜市场附近附近,面积：200㎡,租金：1000元/月  
河北,沧州,（出租）中国农资集团沧州储备库(国企)5000平米仓库,None,地段：新华区长芦北大道徐官屯西附近或佳兴物流,面积：5000㎡,租金：面议  
河北,沧州,（出租）出租其他-其它1000㎡仓库80元/月,区域：其他 其它 ,地段：河间市北环附近,面积：1000㎡,租金：80  
河北,沧州,（出租）人才市场附近厂房20平米,区域：运河 ,地段：人才市场附近附近,面积：20㎡,租金：450元/月  
河北,沧州,（出租）安平厂房出租,区域：其他 ,地段：城东开发区附近,面积：4000㎡,租金：面议  
河北,沧州,（出租）任丘钢结构厂房出租,区域：任丘 ,地段：议论堡乡政府东侧附近或津保路,面积：3000㎡,租金：面议  
河北,沧州,（出租）紧邻沧州西高速(东屯村)房屋租赁,区域：运河 ,地段：紧邻沧州西高速附近或紧邻沧州西高速,面积：720㎡,租金：面议  
河北,沧州,（出租）物华市场九中路口附近220平米高4.8米仓库出租,区域：新华 ,地段：物华市场九中路口附近或物华市场大红房子,面积：220㎡,租金：面议  
河北,沧州,（出租）沧州市物华市场地下室出租4元一天,区域：新华 ,地段：沧州市新华区物华市场附近,面积：30㎡,租金：4元/㎡/天  
河北,沧州,（出租）河间南环养老院对面门市出租,None,地段：河间南环附近或养老院对面,面积：200㎡,租金：1200元/月  
河北,沧州,（出租）河间米各庄邮局南100路西厂房库房住房出租,区域：河间 ,地段：米各庄邮局南100路西附近或李庄物流,面积：500㎡,租金：面议  
河北,沧州,（出租）沧州开发区东3公里仓库出租仓库600平米,区域：新华 ,地段：开发区东3公里仓库出租附近,面积：600㎡,租金：1元/㎡/天  
河北,沧州,（出租）明珠商贸城北100米仓库500平米,区域：运河 ,地段：明珠商贸城北100米附近,面积：500㎡,租金：2000元/月  
河北,沧州,（出租）自家小型仓库低价出租,区域：运河 ,地段：彩虹桥西附近或光荣路,面积：20㎡,租金：4元/㎡/天  
河北,沧州,（出租）凤泰起重设备有限公司,区域：运河 ,地段：高新技术开发区附近或明珠商贸城,面积：1200㎡,租金：面议  
河北,沧州,（出租）内蒙古乌兰察布马铃薯果蔬气调库出租,None,地段：乌兰察布市前旗平地泉大街附近或平地泉乡政府,面积：18000㎡,租金：面议  
河北,沧州,（出租）出租出售市区西307国道旁,厂房场地,区域：黄骅 ,地段：市区西307国道旁附近或北京汽车,面积：4000㎡,租金：面议  
河北,沧州,（出租）临街门市出租,区域：新华 ,地段：南北大街与307国道交叉附近或汽车城,面积：150㎡,租金：面议  
河北,沧州,（出租）中国农资集团沧州储备库5000平米仓库,区域：新华 ,地段：新华区长芦北大道徐官屯西附近或佳兴物流,面积：5000㎡,租金：面议  
河北,沧州,（出租）超大厂房出租,None,地段：沧州市运河区八里庄附近或四合菜市厂,面积：400㎡,租金：面议  
河北,沧州,（出租）钢结构车间出租,区域：沧县 ,地段：沧东工业开发区附近或中核产业园附近,面积：2000㎡,租金：面议  
河北,沧州,（出租）车间、仓库出租,区域：新华 ,地段：十三化建东1公里附近或路边,面积：2000㎡,租金：面议  
河北,沧州,（出租）200平米仓库进出货物方便欲对外租,区域：新华 ,地段：长芦南大道三联地磅附近或院内,面积：200㎡,租金：面议  
河北,沧州,（出租）南王曼仓库340平米,区域：黄骅 ,地段：南王曼附近,面积：340㎡,租金：2000元/月  
河北,沧州,（出租）恒泰丽景小区仓库24平米,区域：河间 ,地段：恒泰丽景小区附近,面积：24㎡,租金：200元/月  
河北,沧州,（出租）高新区高庄子明珠商贸城附近仓库,None,地段：高新区附近或沧州明珠商贸城,面积：1600㎡,租金：面议  
河北,沧州,（出租）自动饮料机求租场地园区,工厂等,None,地段：自动售货机附近或自动饮料机,面积：2㎡,租金：面议  
河北,沧州,（出租）献县库房出租,区域：献县 ,地段：城东高码头主街附近或学校,面积：530㎡,租金：面议  
河北,沧州,（出租）道东居然之家仓库出租【同城快转免费推荐】,区域：新华 ,地段：居然之家南104国道1.附近,面积：2500㎡,租金：面议  
河北,沧州,（出租）出租出售飞机场附近4和院工厂,区域：新华 ,地段：姜庄子附近或104,面积：1200㎡,租金：2元/㎡/天  
河北,沧州,（出租）开发区赵家坟村仓库600平米,区域：新华 ,地段：开发区赵家坟村附近,面积：600㎡,租金：2800元/月  
河北,沧州,（出租）100平米小库房,区域：新华 ,地段：刘表庄附近,面积：100㎡,租金：10000元/㎡/天  
河北,沧州,（出租）出租约30平米车库,区域：黄骅 ,地段：黄骅港开发区附近,面积：30㎡,租金：200元/月  
河北,沧州,（出租）车库仓库出租,区域：献县 ,地段：今梦超市北粮局家属楼楼后附近或华苑小区,面积：20㎡,租金：200元/月  
河北,沧州,（出租）黄骅市区205国道厂房出租,区域：黄骅 ,地段：新205与老307交口附近或五一机械厂,面积：1500㎡,租金：0.41元/㎡/天  
河北,沧州,（出租）沧州中泰物流:厂地、库房出租,区域：新华 ,地段：千童北大道化工路北附近或石油器材库北门对过,面积：10000㎡,租金：面议  
河北,沧州,（出租）307国道李天木附近厂房仓库,区域：沧县 ,地段：沧东经济开发区附近或朔黄铁路,面积：36000㎡,租金：面议  
河北,沧州,（出租）仓库三层办公写字楼出租,区域：新华 ,地段：沧州永济东路附近或大化TDI,面积：1400㎡,租金：面议  
河北,沧州,（出租）仓库办公写字楼出租,None,地段：永济东路附近或大化TDI,面积：1400㎡,租金：面议  
河北,沧州,（出租）出租90平米仓库一个,区域：运河 ,地段：永安家园对过附近或307国道,面积：90㎡,租金：面议  
河北,沧州,（出租）104国道出租车间,区域：泊头 ,地段：泊头市开发区道口附近附近或南邻鲁通物流,面积：430㎡,租金：面议  
河北,沧州,（出租）青县工业区多处厂库房出租,区域：青县 ,地段：青县经济开发区附近,面积：1000㎡,租金：面议  
河北,沧州,（出租）机遇就是财富,区域：运河 ,地段：运河区何家场附近或四面家具大厅,面积：350㎡,租金：面议  
河北,沧州,（出租）沧州篷房、库房篷房、仓储篷房、租赁销售-高山篷房,区域：运河 ,地段：沧州附近或辽中,面积：20000㎡,租金：30元/㎡/天  
河北,沧州,（出租）石化新村地下车位出售,区域：任丘 ,地段：石化新村地下车位附近,面积：20㎡,租金：面议  
河北,沧州,（出租）百合世嘉附近仓库90平米厂房出租,区域：新华 ,地段：长芦公园(金盾驾校)对面附近或刘表庄村内/金盾驾校练车,面积：90㎡,租金：面议  
河北,沧州,（出租）楼西新村内200平厂房出租,区域：黄骅 ,地段：南环晶牛大酒店东侧楼西新附近,面积：200㎡,租金：40元/㎡/天  
河北,沧州,（出租）开元大道刘文庄附近400平仓库出租,区域：运河 ,地段：刘文庄附近或开元大道,面积：400㎡,租金：面议  
河北,沧州,（出租）小型仓库出租,区域：青县 ,地段：南海国际附近或信誉楼,面积：92㎡,租金：面议  
河北,沧州,（出租）出租厂房里面有静电喷涂流水线等,区域：黄骅 ,地段：205国道刘长庄附近附近或中国石化第三加油站南50,面积：1200㎡,租金：150000元/㎡/天  
河北,沧州,（出租）门市厂房出租,区域：运河 ,地段：张庄子附近或学院路,面积：2000㎡,租金：面议  
河北,沧州,（出租）307国道场地出租,区域：运河 ,地段：307国道复线附近或医专,面积：5000㎡,租金：面议  
河北,沧州,（出租）厂房仓库写字楼出租,区域：新华 ,地段：沧州开发区与永济路附近或大化TDI,面积：1400㎡,租金：面议  
河北,沧州,（出租）道东东泰花园,彩钢阳面大车库一间,适合用作仓库使用,区域：新华 ,地段：道东东泰花园小区附近或物华市场,批发市场,面积：33㎡,租金：400元/月  
河北,沧州,（出租）黄骅刘常庄附近1300平米,None,地段：205国道刘长庄附近附近或中国石化第三加油站南50,面积：1300㎡,租金：面议  
河北,沧州,（出租）出租厂房里面有静电喷涂流水线等,区域：黄骅 ,地段：205国道刘长庄附近附近或中国石化第三加油站南50,面积：1300㎡,租金：面议  
河北,沧州,（出租）沧州市开发区潘房子村出租厂房仓库,区域：沧县 ,地段：开发区潘房子村附近或开发区,面积：450㎡,租金：面议  
河北,沧州,（出租）办公楼、车间、厂房、仓库,区域：新华 ,地段：海鲜市场附近附近或104国道,面积：5000㎡,租金：面议  
河北,沧州,（出租）出租一个库房,三间平房,区域：河间 ,地段：河间市西环菜市厂附近附近,面积：130㎡,租金：1000元/月  
河北,沧州,（出租）28间厂房出租整租分租都可以,区域：泊头 ,地段：红旗路北附近或裕华路边,面积：600㎡,租金：100元/月  
河北,沧州,（出租）一楼车库出租,区域：黄骅 ,地段：黄骅港开发区海景小区附近或港口中学实验小学,面积：30㎡,租金：面议  
河北,沧州,（出租）十二户大平房仓库200平米,区域：运河 ,地段：十二户大平房附近,面积：200㎡,租金：500元/月  
河北,沧州,（出租）大平米房屋宽敞可做厂房仓库价格便宜,区域：运河 ,地段：运河区八里庄村附近或华凯公租房,面积：400㎡,租金：面议  
河北,沧州,（出租）运河区八里庄村四合市场附近厂房出租可做仓库、厂房,区域：运河 ,地段：运河区八里庄村附近或四合菜市场,面积：400㎡,租金：面议  
河北,沧州,（出租）北辰小区28平米车库出租价格面议,None,地段：肃宁县北辰小区附近或四中二实小,面积：28㎡,租金：0.1元/㎡/天  
河北,沧州,（出租）仓库厂房出租,区域：黄骅 ,地段：石港路楼西村附近或禧家源超市,面积：200㎡,租金：面议  
河北,沧州,（出租）运河区独门独院厂房出租,区域：运河 ,地段：明珠商贸附近附近,面积：2500㎡,租金：面议  
河北,沧州,（出租）代家坟村内，居然之家对面仓库180平米,区域：新华 ,地段：代家坟村内，居然之家对面附近,面积：180㎡,租金：800元/月  
河北,沧州,（出租）杨庄村北厂房出租,区域：肃宁 ,地段：杨庄村北附近,面积：400㎡,租金：10元/㎡/天  
河北,沧州,（出租）厂房仓库办公写字楼出租,None,地段：沧州永济东路附近或沧州开发区,面积：1400㎡,租金：面议  
河北,沧州,（出租）沧州东润综合物流园现有13间办公室及6间仓库待租,区域：新华 ,地段：新华区长芦北大道附近或二手车交易市场,面积：30㎡,租金：600元/月  
河北,沧州,（出租）河间西环菜市场附近仓库280平米,区域：河间 ,地段：河间西环菜市场附近附近,面积：280㎡,租金：1200元/月  
河北,沧州,（出租）居然之家对过仓库出租,区域：新华 ,地段：居然之家对过附近,面积：180㎡,租金：面议  
河北,沧州,（出租）1400平仓库办公楼写字楼出租,区域：新华 ,地段：永济东路达子店村边附近或大化TDI与北环路交口,面积：1400㎡,租金：面议  
河北,沧州,（出租）楼房写字楼办公楼厂房仓库出租,区域：新华 ,地段：十三化建东3KM附近或永济东路大化TDI,面积：1400㎡,租金：面议  
河北,沧州,（出租）黄骅市南王曼小区车库出租价格面议,区域：黄骅 ,地段：黄骅市南王曼小区附近,面积：10㎡,租金：面议  
河北,沧州,（出租）贝尔建机储存仓库对外出租,区域：新华 ,地段：沧州市三里庄立交桥东侧附近或沧州市炼油厂,面积：2400㎡,租金：面议  
河北,沧州,（出租）水月寺大街运河小学附近仓库80平米,区域：运河 ,地段：水月寺大街运河小学附近附近,面积：80㎡,租金：1元/㎡/天  
河北,沧州,（出租）开发区小圆公路边厂房出租,区域：新华 ,地段：307国道廊沧高速沧州东附近或廊沧高速沧州东出口,面积：600㎡,租金：面议  
河北,沧州,（出租）黄中北仓库房,区域：黄骅 ,地段：黄中北100米附近或饭店,面积：140㎡,租金：面议  
河北,沧州,（出租）水月寺大街仓库80平米,区域：运河 ,地段：水月寺大街附近,面积：80㎡,租金：1undefined  
河北,沧州,（出租）自己楼房出租,区域：运河 ,地段：运河区小王庄镇八里庄村附近或经二路西侧100米,面积：200㎡,租金：面议  
河北,沧州,（出租）车间、厂房、仓库出租,区域：运河 ,地段：光明街老电厂北附近或望海快捷酒店东,面积：700㎡,租金：0.25元/㎡/天  
河北,沧州,（出租）自建二层楼出租,区域：运河 ,地段：小王庄镇八里庄村附近或经二路西侧,面积：200㎡,租金：面议  
河北,沧州,（出租）青县信誉楼北侧50米,15平米,新华小区个人车库,区域：青县 ,地段：新华路信誉楼北50米附近或信誉楼、吉利商厦新华小区,面积：15㎡,租金：135元/月  
河北,沧州,（出租）青县交通局仓库100平米,区域：青县 ,地段：交通局附近,面积：100㎡,租金：1000元/月  
河北,沧州,（出租）新妇幼南侧对过大型仓储基地1000平米仓库出租,区域：运河 ,地段：小王庄路口向北1.3公里附近或恒大城、新妇幼医院,面积：1000㎡,租金：面议  
河北,沧州,（出租）泊头1号路出租车间1300多平米,区域：泊头 ,地段：开发区一号路附近附近或兴林集团,面积：1327㎡,租金：面议  
河北,沧州,（出租）450平米厂房出租水电齐全交通方便,区域：运河 ,地段：八里庄附近或四合菜市厂,面积：450㎡,租金：面议  
河北,沧州,（出租）450平米厂房出租水电齐全交通方便有意咨询,区域：运河 ,地段：四合市场经二路北行附近或明珠商贸城附近,面积：450㎡,租金：面议  
河北,沧州,（出租）仓库、车间、厂房出租,区域：运河 ,地段：运河区光明街老电厂北附近或望海快捷酒店东,面积：700㎡,租金：0.25元/㎡/天  
河北,沧州,（出租）仓库、住房出租,区域：运河 ,地段：经二路北附近或四合市场、明珠商贸城,面积：800㎡,租金：面议  
河北,沧州,（出租）厂房仓库出租,区域：新华 ,地段：芦家园村南附近或彩龙国际.居然之家,面积：500㎡,租金：面议  
河北,沧州,（出租）化建附近230平米仓库出租,None,地段：三中东行1500米附近或化建,义乌,旧货市场等,面积：230㎡,租金：800元/月  
河北,沧州,（出租）欣苑小区有一车库出租可做库房,区域：献县 ,地段：欣苑小区附近,面积：30㎡,租金：200元/月  
河北,沧州,（出租）明珠商贸城附近仓库500平,区域：其他 其它 ,地段：沧州明珠B座东门200米附近或明珠商贸城,面积：500㎡,租金：面议  
河北,沧州,（出租）出租厂房仓库,区域：运河 ,地段：307国道南附近或福泰隆,面积：200㎡,租金：面议  
河北,沧州,（出租）新华区交通南大街六中路口附近仓库及门市出租,区域：新华 ,地段：新华区交通南大街交东路1附近或南大街办事处对面,面积：180㎡,租金：面议  
河北,沧州,（出租）汽车西客站北1001平米厂房整租或分租,None,地段：迎宾大道东附近或红星美凯龙北,面积：1001㎡,租金：面议  
河北,沧州,（出租）青崇路车间出租,区域：青县 ,地段：青崇路3公厘处附近,面积：500㎡,租金：面议  
河北,沧州,（出租）孙庄子仓库出租,区域：新华 ,地段：旧货市场附近或孙庄子村,面积：325㎡,租金：0.12元/㎡/天  
河北,沧州,（出租）天成郡府西区车位,区域：运河 ,地段：5号楼附近,面积：20㎡,租金：500元/月  
河北,沧州,（出租）十二户平房仓库200平米,区域：运河 ,地段：十二户平房附近,面积：200㎡,租金：750元/月  
河北,沧州,（出租）低价出租明珠商贸城B座东门仓库,区域：其他 其它 ,地段：高新区明珠商贸城以东20附近或明珠,面积：500㎡,租金：面议  
河北,沧州,（出租）沧州化工路仓库出租,区域：新华 ,地段：千童北大道化工路附近或交警支队考试场,面积：800㎡,租金：1000元/月  
河北,沧州,（出租）运河区仓储基地1000平米仓库出租,区域：运河 ,地段：小王庄路口向北恒大城对过附近或新妇幼医院,面积：1000㎡,租金：面议  
河北,沧州,（出租）中捷秋云小区23平米车库出租,区域：黄骅 ,地段：中捷秋云小区附近或办楼楼,友谊广场,面积：23㎡,租金：200元/月  
河北,沧州,（出租）河间厂房出租,区域：河间 ,地段：河间市附近或106国道君子馆,面积：1800㎡,租金：0.1元/㎡/天  
河北,沧州,（出租）厂房仓库办公楼出租,区域：新华 ,地段：沧州永济东路附近或沧州开发区,大化TDI,面积：1400㎡,租金：0.25元/㎡/天  
河北,沧州,（出租）农行家属院车库出租,生产后身,春来饭店盐业附近,区域：献县 ,地段：农行家属院附近或春来饭店,生产,盐业,面积：20㎡,租金：200元/月  
河北,沧州,（出租）信誉楼停车场西(中辰观景园西边新盖的小区)车库,区域：黄骅 ,地段：二中对面附近或信誉楼停车场中辰观景园,面积：20㎡,租金：240元/月  
河北,沧州,（出租）出租厂房、车间、仓库,区域：沧县 ,地段：沧州市高新区吴庄子附近,面积：1500㎡,租金：1元/月  
河北,沧州,（出租）450平米厂房出租水电齐全交通方便有意咨询,区域：运河 ,地段：运河区八里庄村附近或经二路四合市场,面积：450㎡,租金：面议  
河北,沧州,（出租）低价出租仓库厂房1900平米,区域：沧县 ,地段：旧州镇附近,面积：1900㎡,租金：0.11元/㎡/天  
河北,沧州,（出租）高铁站附近吊庄村村口仓库100平米,区域：运河 ,地段：高铁站附近吊庄村村口附近,面积：100㎡,租金：500元/㎡/天  
河北,沧州,（出租）出租地上车库,区域：新华 ,地段：开元新村附近或广信小区附近物华市场,面积：25㎡,租金：300元/月  
河北,沧州,（出租）皇家壹里八号楼负一层8平米储藏间,区域：运河 ,地段：皇家壹里八号楼附近,面积：8㎡,租金：100元/月  
河北,沧州,（出租）出租90平米仓库一个,区域：运河 ,地段：永安家园对过附近或沧兴大饭店,面积：90㎡,租金：面议  
河北,沧州,（出租）海兴华府小区出租车库一间,区域：海兴 ,地段：海兴华府小区附近或商业街,面积：29㎡,租金：260元/月  
河北,沧州,（出租）高新区明珠商贸城东标准厂房--仓库出租,可分租,区域：运河 ,地段：沧州高新区附近或明珠商贸城,面积：500㎡,租金：面议  
