河北,邢台,（出租）北国商城冶金南路仓库30平米,区域：桥西 北国商城 ,地段：冶金南路附近,面积：30㎡,租金：400元/月  
河北,邢台,（出租）七里河新京都东区东临仓库260平米,区域：桥东 ,地段：七里河新京都东区东临附近,面积：260㎡,租金：2800元/月  
河北,邢台,（出租）仓南路车管所东仓库出租,区域：桥东 五一桥 ,地段：仓南路车管所东附近或车管所东,面积：1200㎡,租金：面议  
河北,邢台,（出租）太行路与建设路交叉口西行仓库,区域：桥西 ,地段：太行路与建设路交叉口西行附近,面积：244㎡,租金：30元/㎡/天  
河北,邢台,（出租）好库房不等人750平米标准库房带已装修好的办公区,区域：桥东 高开区 ,地段：新兴东大街附近,面积：750㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）场地仓库出租,区域：桥东 高开区 ,地段：开发区附近或邢东市场,面积：3000㎡,租金：1元/㎡/天  
河北,邢台,（出租）出租库房400平米,区域：桥东 东牛角 ,地段：开园南路邢州建材城对过附近或东牛角南行400米,面积：400㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）好库房不等人750平米标准库房带已装修好的办公区,区域：桥东 高开区 ,地段：新兴东大街附近,面积：750㎡,租金：面议  
河北,邢台,（出租）出租大院厂房仓库可做加工车间,区域：桥东 豫让桥 ,地段：泉北东大街附近或邢东煤矿,面积：3000㎡,租金：面议  
河北,邢台,（出租）出租厂房可进卡车,None,地段：城关中学附近附近或邢清公路,面积：500㎡,租金：面议  
河北,邢台,（出租）翡翠路北头，金诚特钢对面仓库800平米,区域：沙河 ,地段：翡翠路北头，金诚特钢对面附近,面积：800㎡,租金：6.5undefined  
河北,邢台,（出租）开元南路汗蒸传奇对面2000坪仓库,区域：桥东 东牛角 ,地段：东牛角汗蒸传奇对面附近,面积：2000㎡,租金：1元/㎡/天  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）邢运集团大院库房出租,区域：桥西 ,地段：桥西区兴达路北头附近或邢运集团,面积：500㎡,租金：面议  
河北,邢台,（出租）桥东区豫让桥辛店村,区域：桥东 豫让桥 ,地段：辛店村附近或北邻北外三环,面积：200㎡,租金：面议  
河北,邢台,（出租）豫让桥义乌市场北仓库200平米,区域：桥东 豫让桥 ,地段：义乌市场北附近,面积：200㎡,租金：1200元/月  
河北,邢台,（出租）高开区邢东市场路南仓库120+50平米,区域：桥东 高开区 ,地段：邢东市场路南附近,面积：170㎡,租金：500元/月  
河北,邢台,（出租）厂房仓库出租,区域：其他 威县 ,地段：威县城西1公里附近或威县迎宾大道,面积：1000㎡,租金：面议  
河北,邢台,（出租）时代广场地下车库仓库30平米,区域：桥西 ,地段：时代广场地下车库附近,面积：40㎡,租金：20元/㎡/天  
河北,邢台,（出租）东环路龙星街出租厂房,区域：沙河 ,地段：东环路龙星街附近或天合玻璃厂,面积：300㎡,租金：面议  
河北,邢台,（出租）滨江路与郭守敬大道交叉口仓库500平米,区域：桥西 ,地段：滨江路与郭守敬大道交叉口附近,面积：500㎡,租金：2元/㎡/天  
河北,邢台,（出租）出租工厂500平左右出近卡车方便.城关中学附近。,None,地段：邢台清河县城关中学附近附近或邢清公路,面积：500㎡,租金：面议  
河北,邢台,（出租）出租工厂500平左右出近卡车方便.,区域：清河 ,地段：清河城关中学附近附近,面积：500㎡,租金：面议  
河北,邢台,（出租）好库房不等人750平米标准库房带已装修好的办公区,区域：桥东 高开区 ,地段：新兴东大街附近,面积：750㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）医专高层专家公寓车库出租交通便利,区域：桥西 ,地段：钢铁北路附近或医专金华,面积：27㎡,租金：350元/月  
河北,邢台,（出租）好库房不等人750平米标准库房带已装修好的办公区,区域：桥东 高开区 ,地段：新兴东大街附近,面积：750㎡,租金：面议  
河北,邢台,（出租）出租滨苑小区8号楼车库,区域：桥西 八一路 ,地段：育英街滨苑小区附近或滨河体育商城,面积：20㎡,租金：300元/月  
河北,邢台,（出租）出租豫东市场门市仓库厂房二层楼总共180平方,区域：桥东 豫让桥 ,地段：豫东市场附近或眼科医院邢台学院,面积：180㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）邢台工业篷房、仓储篷房、库房篷房、铝合金材质篷房,区域：桥东 开元寺 ,地段：邢台附近或辽中,面积：20000㎡,租金：30元/㎡/天  
河北,邢台,（出租）好库房不等人750平米标准库房带已装修好的办公区,区域：桥东 高开区 ,地段：新兴东大街附近,面积：750㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）出租独门独院院厂房仓库适合做加工,区域：桥东 豫让桥 ,地段：泉北东大街附近或邢东煤矿,面积：3000㎡,租金：面议  
河北,邢台,（出租）中北世纪城小房出租,可做仓库使用,区域：桥西 中北世纪城 ,地段：中北世纪城负二小房附近或北国,面积：12㎡,租金：220元/月  
河北,邢台,（出租）交通便利价格低地理位置优越价格低水电齐全可进,None,地段：新兴东大街附近,面积：750㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）出租门市仓库厂房二层楼总共180平方楼下门市楼上仓,区域：桥东 ,地段：豫东市场附近或眼科医院,面积：180㎡,租金：面议  
河北,邢台,（出租）仓库场地出租,区域：桥东 高开区 ,地段：开发区附近或邢东市场,面积：3000㎡,租金：1元/月  
河北,邢台,（出租）出租楼房带场地,区域：桥东 高开区 ,地段：中兴东大街附近或高速路口,汽车城,面积：6000㎡,租金：面议  
河北,邢台,（出租）出租标准厂房,None,地段：南高速下口西行600米附近,面积：1150㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）厂房仓库出租,区域：桥东 高开区 ,地段：好望角附近附近或永安路,面积：1200㎡,租金：2元/㎡/天  
河北,邢台,（出租）中北世纪城地下仓库12平米,区域：桥西 中北世纪城 ,地段：桥西附近,面积：12㎡,租金：200元/月  
河北,邢台,（出租）出租厂房500平,办公室住房各100平有院子,区域：桥东 高开区 ,地段：107国道附近或107国道,面积：500㎡,租金：面议  
河北,邢台,（出租）好库房不等人750平米标准库房带已装修好的办公区,None,地段：新兴东大街附近,面积：750㎡,租金：面议  
河北,邢台,（出租）东城天下售楼部对过200平仓库出租,区域：沙河 ,地段：东城天下附近,面积：200㎡,租金：1920元/月  
河北,邢台,（出租）500平米彩钢库出租内有办公室,区域：沙河 ,地段：东环路龙星街路北附近或东环路,面积：500㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）出租独门独院仓库厂房适合做加工类,区域：桥东 豫让桥 ,地段：泉北东大街附近或邢东煤矿,面积：3000㎡,租金：面议  
河北,邢台,（出租）厂房仓库出租,区域：桥东 高开区 ,地段：好望角附近附近或永安路,面积：1200㎡,租金：面议  
河北,邢台,（出租）东牛角东牛角汗蒸传奇对面仓库出仓库2000平米,区域：桥东 东牛角 ,地段：东牛角汗蒸传奇对面仓库附近,面积：2000㎡,租金：1元/㎡/天  
河北,邢台,（出租）好库房不等人750平米标准库房带已装修好的办公区,None,地段：开发区新兴东路附近,面积：750㎡,租金：面议  
河北,邢台,（出租）南园路多间车库及办公室出租,区域：桥东 甜橙国际 ,地段：南园路附近或日报社,面积：30㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）优质厂房仓库出租,区域：桥东 高开区 ,地段：好望角附近附近或永安路,面积：1200㎡,租金：面议  
河北,邢台,（出租）水泥垫块厂转让,None,地段：武家庄附近,面积：1300㎡,租金：面议  
河北,邢台,（出租）独门独院开区高开区孔桥村港口大街仓库1000平米,区域：桥东 高开区 ,地段：高开区孔桥村港口大街附近,面积：1000㎡,租金：1元/㎡/天  
河北,邢台,（出租）库房出租交通便利,区域：其他 宁晋县 ,地段：建材市场附近附近或宁纺集团,面积：500㎡,租金：1元/㎡/天  
河北,邢台,（出租）好库房不等人750平米标准库房带已装修好的办公区,None,地段：开发区新兴东路附近,面积：750㎡,租金：面议  
河北,邢台,（出租）赵泗水村有1000平地和300平平出租,区域：沙河 ,地段：赵泗水村附近或西环,面积：3000㎡,租金：面议  
河北,邢台,（出租）永年高速路口厂房永年高速路口厂房办公楼出办公楼出租,区域：沙河 ,地段：永年高速路口附近或中华大街,面积：3000㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）厂房场地出租,区域：桥东 ,地段：田庄村西大路西侧附近,面积：1100㎡,租金：面议  
河北,邢台,（出租）好库房不等人750平米标准库房带已装修好的办公区,None,地段：开发区新兴东路附近,面积：750㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）出租,厂房500平,办公室住房各100平出租厂房,区域：桥东 高开区 ,地段：邢东矿附近附近或107国道,面积：500㎡,租金：面议  
河北,邢台,（出租）库房出租交通便利,区域：其他 宁晋县 ,地段：建材市场附近附近或宁纺集团,面积：500㎡,租金：1元/㎡/天  
河北,邢台,（出租）南和开发区多功能仓房出租,区域：南和 ,地段：南和孔村口与河郭口北行附近或150米,面积：600㎡,租金：面议  
河北,邢台,（出租）襄都路出租大院,区域：桥东 高开区 ,地段：襄都路附近,面积：1334㎡,租金：面议  
河北,邢台,（出租）场地厂房出租,区域：桥东 ,地段：田庄村西附近,面积：1100㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）出租库房400平米,区域：桥东 东牛角 ,地段：开园南路邢州建材城对过附近或东牛角南行400米,面积：400㎡,租金：10元/㎡/天  
河北,邢台,（出租）好库房不等人750平米标准库房带已装修好的办公区,None,地段：开发区新兴东路附近,面积：750㎡,租金：面议  
河北,邢台,（出租）邢台市开发区厂房,区域：桥东 高开区 ,地段：邢台市开发区丰仓街166附近或邢台南和路口北行,面积：700㎡,租金：7000元/月  
河北,邢台,（出租）东牛角位置不错汗蒸传奇附近仓库400平米,区域：桥东 东牛角 ,地段：位置不错汗蒸传奇附近附近,面积：400㎡,租金：1元/㎡/天  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）长发出租出租,区域：桥东 ,地段：田庄村西附近,面积：1100㎡,租金：面议  
河北,邢台,（出租）好库房不等人750平米标准库房带已装修好的办公区,None,地段：开发区新兴东路附近,面积：750㎡,租金：面议  
河北,邢台,（出租）厂房仓库出租,区域：桥东 高开区 ,地段：好望角附近,面积：2000㎡,租金：面议  
河北,邢台,（出租）宝信物流园火热招商中仓库,区域：其他 隆尧县 ,地段：北二环附近,面积：15000㎡,租金：0.8元/㎡/天  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）新眼科医院旁临街门市,None,地段：新眼科医院东门北行附近,面积：80㎡,租金：面议  
河北,邢台,（出租）林峰台球馆转让,区域：桥东 ,地段：旭阳花园附近或春蕾花园,面积：300㎡,租金：面议  
河北,邢台,（出租）好库房不等人750平米标准库房带已装修好的办公区,None,地段：开发区新兴东路附近,面积：750㎡,租金：面议  
河北,邢台,（出租）巨鹿工业园区出租车间,办公楼,区域：其他 巨鹿县 ,地段：巨鹿县工业园区附近或黄巾大道,面积：600㎡,租金：面议  
河北,邢台,（出租）厂房仓库出租,区域：桥东 高开区 ,地段：好望角附近,面积：2000㎡,租金：面议  
河北,邢台,（出租）豫让桥库房急租,区域：桥东 ,地段：豫让桥与泉南大街交汇附近或北关街北口,面积：300㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）个人地上一层车库出租可做门市,区域：桥西 中北世纪城 ,地段：冶金东门对过附近或永康水印城,面积：26㎡,租金：500元/月  
河北,邢台,（出租）好库房不等人750平米标准库房带已装修好的办公区,区域：桥东 ,地段：开发区新兴东路附近,面积：750㎡,租金：8元/月  
河北,邢台,（出租）赵泗水村有1000平地和300平平出租,区域：沙河 ,地段：赵泗水村附近或西环,面积：1500㎡,租金：面议  
河北,邢台,（出租）黄金厂房出租,区域：桥东 高开区 ,地段：好望角附近,面积：2000㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）仓库厂房出租,None,地段：好望角附近,面积：2000㎡,租金：面议  
河北,邢台,（出租）彩色陶瓷颗粒防滑路面邢台加油站防滑地面库房划线保定,区域：南和 ,地段：通州附近或大兴顺义,面积：3900㎡,租金：面议  
河北,邢台,（出租）邢台地坪漆库房划线地面漆地板漆燕郊自流平厂家陶瓷,区域：南宫 ,地段：通州附近或大兴顺义,面积：3900㎡,租金：面议  
河北,邢台,（出租）砂浆自流平保定地面漆地板漆库房划线陶瓷颗粒路面邢台,区域：清河 ,地段：通州附近或大兴顺义,面积：3900㎡,租金：面议  
河北,邢台,（出租）砂浆自流平地坪漆库房划线地面漆地板漆陶瓷颗粒防滑路,区域：桥西 邢西汽车站 ,地段：通州附近或大兴顺义,面积：3900㎡,租金：面议  
河北,邢台,（出租）砂浆自流平保定地面漆邢台库房划线陶瓷颗粒防滑路面,区域：桥东 高开区 ,地段：通州附近或大兴顺义,面积：3900㎡,租金：面议  
河北,邢台,（出租）陶瓷颗粒防滑路面邢台地面漆南宫自流平库房划线地面漆,区域：桥西 邢西汽车站 ,地段：通州附近或大兴顺义,面积：3900㎡,租金：面议  
河北,邢台,（出租）邢台地坪漆北京地面漆保定地板漆库房划线陶瓷颗粒路面,区域：南宫 ,地段：通州附近或大兴顺义,面积：3900㎡,租金：面议  
河北,邢台,（出租）砂浆自流平地坪漆库房划线北京地面漆地板漆陶瓷颗粒,区域：南宫 ,地段：通州附近或大兴顺义,面积：3900㎡,租金：面议  
河北,邢台,（出租）保定地坪漆厂家北京陶瓷颗粒防滑路面施工地面漆地板漆,区域：南宫 ,地段：通州附近或大兴顺义,面积：3900㎡,租金：面议  
河北,邢台,（出租）耐磨砂浆自流平保定地面漆地板漆库房划线陶瓷颗粒防滑,区域：桥西 中北世纪城 ,地段：通州附近或大兴顺义,面积：3900㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）库房出租交通便利,区域：其他 宁晋县 ,地段：建材市场附近附近或孙村,面积：500㎡,租金：1元/㎡/天  
河北,邢台,（出租）黄金厂房仓库出租,区域：桥东 高开区 ,地段：好望角附近,面积：2000㎡,租金：面议  
河北,邢台,（出租）新兴路160平仓库出租,区域：沙河 ,地段：新兴路庭院附近,面积：160㎡,租金：1000元/月  
河北,邢台,（出租）赵泗水村有1000平地和300平平出租,区域：沙河 ,地段：赵泗水村附近或西环,面积：1500㎡,租金：面议  
河北,邢台,（出租）出租大型中型仓库多个,区域：桥东 豫让桥 ,地段：豫让桥义乌市场附近或义乌市场北邻,面积：500㎡,租金：面议  
河北,邢台,（出租）厂房仓库出租,区域：桥东 高开区 ,地段：好望角附近,面积：2000㎡,租金：面议  
河北,邢台,（出租）厂房场地出租,区域：桥东 ,地段：田庄村西大路西侧附近,面积：1100㎡,租金：面议  
河北,邢台,（出租）世纪书香园出租车库,区域：其他 广宗县 ,地段：礼貌街附近或礼貌街,面积：22㎡,租金：面议  
河北,邢台,（出租）出租大院厂房仓库,区域：桥东 豫让桥 ,地段：泉北东大街附近或邢东煤矿,面积：3000㎡,租金：面议  
河北,邢台,（出租）厂房仓库出租,区域：桥东 高开区 ,地段：好望角附近,面积：2000㎡,租金：面议  
河北,邢台,（出租）近邻邢台市桥东区古玩城南厂房700平米,区域：桥东 ,地段：邢台市桥东区古玩城南附近,面积：700㎡,租金：8元/㎡/天  
河北,邢台,（出租）。仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）出租翰林院车库,可做小生意,月租500,区域：桥东 天一城 ,地段：翰林院附近或天一城,面积：23㎡,租金：500元/月  
河北,邢台,（出租）南和厂房仓库带办公场所出租，3oo平,区域：南和 ,地段：南和水上乐园西附近,面积：300㎡,租金：5元/月  
河北,邢台,（出租）库房出租交通便利,区域：其他 宁晋县 ,地段：宁晋县建材市场附近附近或建材市场与宁纺集团,面积：500㎡,租金：1元/㎡/天  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）车床加工厂房出租,区域：桥西 七里河 ,地段：东先贤村东路北附近或晶牛冷库,面积：800㎡,租金：面议  
河北,邢台,（出租）高开区厂房出租,区域：其他 ,地段：邢台高开区附近或G4高速南出口,面积：1000㎡,租金：面议  
河北,邢台,（出租）厂房仓库出租,区域：桥东 高开区 ,地段：好望角附近或好望角,面积：2000㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）出租大院厂房仓库独门独院,区域：桥东 豫让桥 ,地段：泉北东大街附近或邢东煤矿,面积：3000㎡,租金：面议  
河北,邢台,（出租）优惠巨鹿县农机局北邻居400平库房出租,区域：其他 巨鹿县 ,地段：农机局北邻附近或移动大厅西行100米路北,面积：400㎡,租金：面议  
河北,邢台,（出租）宝信物流园火热招商中-冷库,区域：其他 隆尧县 ,地段：北二环附近,面积：300㎡,租金：7700元/月  
河北,邢台,（出租）宝信物流园火热招商中——仓储,区域：其他 隆尧县 ,地段：北二环附近,面积：15000㎡,租金：0.2元/㎡/天  
河北,邢台,（出租）仓库车间超市物流等,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）好库房不等人750平米标准库房出租,区域：桥东 高开区 ,地段：开发区新兴东路附近,面积：750㎡,租金：8元/㎡/天  
河北,邢台,（出租）厂房场地出租,区域：桥东 ,地段：田庄村西附近,面积：1100㎡,租金：面议  
河北,邢台,（出租）赵泗水村有1000平地和300平平出租,区域：沙河 ,地段：赵泗水村附近或西环,面积：1500㎡,租金：面议  
河北,邢台,（出租）襄都路与团结大街交叉口1000平仓库出租,None,地段：襄都路与团结大街交叉口附近,面积：1000㎡,租金：1元/㎡/天  
河北,邢台,（出租）天一城附近小区,区域：桥东 天一城 ,地段：翰林院附近或天一城,面积：23㎡,租金：500元/月  
河北,邢台,（出租）开发区库房出租,区域：桥东 ,地段：开发区邢东市场西行500附近或后晋祠村村西,面积：1000㎡,租金：面议  
河北,邢台,（出租）仓库出租大院出租,区域：桥东 高开区 ,地段：辛庄附近或铝材市场,面积：400㎡,租金：面议  
河北,邢台,（出租）好库房不等人750平米标准库房,None,地段：开发区新兴东路附近,面积：750㎡,租金：8元/㎡/天  
河北,邢台,（出租）好库房不等人750平米标准库房,None,地段：开发区新兴东路附近,面积：750㎡,租金：8元/㎡/天  
河北,邢台,（出租）开区高开区港口大街北孔桥村仓库1000平米,区域：桥东 高开区 ,地段：高开区港口大街北孔桥村附近,面积：1000㎡,租金：1元/㎡/天  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）诚心出租豫让桥与泉北交口永兴家园31平车库,区域：桥东 豫让桥 ,地段：泉北与豫让桥交口附近或永兴家园,面积：31㎡,租金：面议  
河北,邢台,（出租）仓南路车管所东100米仓库出租,区域：桥东 五一桥 ,地段：仓南路车管所东100米附近或车管所,面积：1200㎡,租金：面议  
河北,邢台,（出租）襄都路与团结大街交叉口1000平仓库出租,区域：桥东 ,地段：襄都路与团结大街交叉口附近,面积：1000㎡,租金：1元/㎡/天  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）原企业办公区出租,18平每间共20间可做库房,None,地段：新兴东大街与襄都路交叉口附近,面积：400㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）原企业办公区出租,18平每间共20间可做库房,None,地段：新兴东大街与襄都路交叉口附近,面积：400㎡,租金：面议  
河北,邢台,（出租）原企业办公区出租,18平每间共20间可做库房,None,地段：新兴东大街与襄都路交叉口附近,面积：400㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）襄都路与团结大街交叉口1000平仓库出租,区域：桥东 ,地段：襄都路与团结大街交叉口附近,面积：1000㎡,租金：1元/㎡/天  
河北,邢台,（出租）超低价格出租出售精品电商大厦,None,地段：南环路附近,面积：8888㎡,租金：面议  
河北,邢台,（出租）超低价格出租、出售精品电商大厦,区域：桥东 ,地段：南环路附近或建业路,面积：6666㎡,租金：面议  
河北,邢台,（出租）出租大院厂房仓库独门独院,区域：桥东 豫让桥 ,地段：泉北东大街附近或邢东煤矿,面积：3000㎡,租金：面议  
河北,邢台,（出租）南和县城东环路中段260平仓库,区域：南和 ,地段：东环路附近或卖竹子店,面积：260㎡,租金：面议  
河北,邢台,（出租）沙河西环对外出租厂房仓库,区域：沙河 ,地段：沙河西环附近,面积：700㎡,租金：1元/月  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）任县金环市场北街门面/仓库110/240平米,区域：其他 任县 ,地段：金环市场北街附近,面积：240㎡,租金：1200元/月  
河北,邢台,（出租）原企业办公区出租,18平每间共20间可做库房,区域：桥东 高开区 ,地段：新兴东大街与襄都路交叉口附近,面积：400㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）开发区好望角附近出租库房价格优惠,区域：桥东 高开区 ,地段：107国道附近,面积：12000㎡,租金：1元/月  
河北,邢台,（出租）出租大型中型仓库多个,区域：桥东 豫让桥 ,地段：豫让桥义乌市场附近或义乌市场北邻,面积：2000㎡,租金：面议  
河北,邢台,（出租）场地厂房出租,区域：桥东 ,地段：田庄村西大路西侧附近,面积：1100㎡,租金：面议  
河北,邢台,（出租）厂房出租出租,区域：桥东 ,地段：田庄村西附近,面积：1100㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）出租转让保温砂浆厂或设备,区域：桥西 七里河 ,地段：矸石热电厂附近或七里河,面积：300㎡,租金：1元/㎡/天  
河北,邢台,（出租）400平米仓库出租有4亩大院出租,None,地段：高开区附近或铝材市场,面积：400㎡,租金：面议  
河北,邢台,（出租）长信村西2亩地,区域：邢台县 ,地段：长信村西附近或107国道,面积：1320㎡,租金：面议  
河北,邢台,（出租）襄都路与团结大街交叉口1000平仓库出租,区域：桥东 ,地段：襄都路与团结大街交叉口附近,面积：1000㎡,租金：1元/㎡/天  
河北,邢台,（出租）出租大院厂房仓库独门独院,区域：桥东 豫让桥 ,地段：泉北东大街附近或邢东煤矿,面积：3000㎡,租金：面议  
河北,邢台,（出租）邢台市桥西区中兴西大街185滨江苑小区一层车库出租,区域：桥西 邢西汽车站 ,地段：桥西区中兴西路185号附近,面积：28㎡,租金：500元/月  
河北,邢台,（出租）高开区孔桥社区仓库招租,区域：桥东 高开区 ,地段：孔桥社区附近,面积：12000㎡,租金：1元/月  
河北,邢台,（出租）新华南路中段仓库出租,区域：桥东 ,地段：新华南路中段附近或邯郸路口,面积：200㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）胜利北小区出租车库,区域：桥西 邢西汽车站 ,地段：胜利北小区东区附近,面积：25㎡,租金：300元/月  
河北,邢台,（出租）沙河市北道口附近,区域：沙河 ,地段：北道口桥西附近或桥西办事处对面,面积：300㎡,租金：50元/㎡/天  
河北,邢台,（出租）南园路车库出租,区域：桥东 甜橙国际 ,地段：南园路附近或日报社,面积：30㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）国金小区阳面车库出租,区域：桥东 豫让桥 ,地段：襄都北路附近或新眼科医院,面积：25㎡,租金：400元/月  
河北,邢台,（出租）农家院对外出租5亩,区域：邢台县 ,地段：邢台市西北5公里附近,面积：3000㎡,租金：面议  
河北,邢台,（出租）车库及办公室出租,区域：桥东 甜橙国际 ,地段：南园路附近或日报社,面积：30㎡,租金：面议  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）仓库厂房出租,区域：桥东 ,地段：桥东附近或好望角,面积：2000㎡,租金：面议  
河北,邢台,（出租）高开区东外环路西仓库500㎡,区域：桥东 高开区 ,地段：东外环路西附近,面积：500㎡,租金：2700元/月  
河北,邢台,（出租）厂房出租出租,区域：桥东 ,地段：田庄村西大路西侧附近,面积：1100㎡,租金：面议  
河北,邢台,（出租）大梁庄村东库房厂房,区域：桥东 高开区 ,地段：市政集团附近附近或恒进纺织对面,面积：600㎡,租金：1元/㎡/天  
河北,邢台,（出租）仓库车间超市物流等即可,区域：桥东 ,地段：王快镇政府南行200米附近或邢禽饲料厂南邻,面积：500㎡,租金：面议  
河北,邢台,（出租）北长街白云宾馆对面库房200平方米,区域：桥东 ,地段：北长街白云宾馆对面附近,面积：200㎡,租金：3000元/月  
