河北,石家庄,（出租）(个人)石清路,上京北四合院库房出租,区域：鹿泉 ,地段：大河物流附近或上京北4公里,面积：1200㎡,租金：面议  
河北,石家庄,（出租）铁路西恒山市场附近仓库对外出租,区域：正定 ,地段：恒山桥附近或金河物流园,面积：750㎡,租金：面议  
河北,石家庄,（出租）东二环与南二环交口厂房/仓库出租(可合租),区域：开发区 精英中学 ,地段：西仰陵工业园区附近或东二环/南二环/京石高速,面积：540㎡,租金：面议  
河北,石家庄,（出租）出租零下18度冷库,区域：长安 ,地段：谈固北大街与北二环附近或加油站,面积：500㎡,租金：面议  
河北,石家庄,（出租）出租石家庄周边仓库,区域：石家庄周边 ,地段：大河镇附近或双合村,面积：10000㎡,租金：面议  
河北,石家庄,（出租）和平路翟营大街厂房仓库出租,区域：长安 和平东路 ,地段：和平东路与谈固大街十字路附近,面积：10000㎡,租金：面议  
河北,石家庄,（出租）其它石家庄东三环炼油厂仓库4000左右平米,区域：石家庄周边 其它 ,地段：石家庄东三环炼油厂附近,面积：4000㎡,租金：25000元/月  
河北,石家庄,（出租）出租新华新华周边仓库,区域：新华 新华周边 ,地段：新华区大安舍村附近,面积：600㎡,租金：7元/㎡/天  
河北,石家庄,（出租）出租临街门市，仓库，紧邻地铁口,区域：长安 长丰 ,地段：51中对过附近或紧邻地铁口,面积：150㎡,租金：面议  
河北,石家庄,（出租）出租长安体育北大街仓库,区域：长安 体育北大街 ,地段：北二环附近或东古城,面积：150㎡,租金：1000元/月  
河北,石家庄,（出租）鹿泉县城307国道路南低价出租厂房库房,区域：鹿泉 ,地段：鹿泉区附近,面积：2500㎡,租金：1元/㎡/天  
河北,石家庄,（出租）出租厂房库房,区域：栾城 ,地段：楼底村附近或裕翔街,面积：400㎡,租金：面议  
河北,石家庄,（出租）晋州市元头厂房出租出售,None,地段：晋州附近或元头,面积：4000㎡,租金：2元/㎡/天  
河北,石家庄,（出租）出租桥东胜北运河桥小学附近的仓库,区域：桥东 胜北 ,地段：运河桥小学附近,面积：70㎡,租金：面议  
河北,石家庄,（出租）仓库出租有意者面议,区域：鹿泉 ,地段：和平西路西三环附近或南新城西行500米,面积：950㎡,租金：面议  
河北,石家庄,（出租）出租裕华-大马村1000平米仓库15000元/月,区域：裕华 大马村 ,地段：东岗路东二环交口路东附近,面积：1000㎡,租金：15000  
河北,石家庄,（出租）楼底厂房、仓库出租,区域：栾城 ,地段：楼底附近,面积：6000㎡,租金：10元/月  
河北,石家庄,（出租）出租藁城衡井线梅花附近仓库,区域：藁城 ,地段：紧邻衡井线梅花尚庄附近或距G4高速约5公里,面积：1800㎡,租金：面议  
河北,石家庄,（出租）出租栾城区西羊市仓库,区域：栾城 ,地段：石市308国道南三环道口附近或西羊市工业区,面积：1300㎡,租金：面议  
河北,石家庄,（出租）近两亩独院位于南三环红旗大街旁有自备井变压器,区域：桥西 红旗 ,地段：南三环红旗大街旁附近,面积：1200㎡,租金：1700元/月  
河北,石家庄,（出租）出租新华区火车北站广场东侧库房1000平米,区域：新华 泰华街 ,地段：火车北站附近或邮局东侧,面积：1000㎡,租金：面议  
河北,石家庄,（出租）出租长安建华大街仓库适合有水有电,区域：长安 建北 ,地段：建华大街附近或建华大街临街,面积：220㎡,租金：面议  
河北,石家庄,（出租）出租长安建华大街仓库有水有电适合放各种物品,区域：长安 建北 ,地段：建华大街附近或建华大街临街,面积：220㎡,租金：面议  
河北,石家庄,（出租）出租深泽西关仓库210平米，带配房可居住,区域：石家庄周边 深泽 ,地段：西关村党校附近或南边,面积：210㎡,租金：面议  
河北,石家庄,（出租）出租中华大街与联盟路交口厂、库房,区域：新华 联盟 ,地段：中华大街与联盟路交口附近或北行100米,面积：70㎡,租金：850元/月  
河北,石家庄,（出租）出租桥东中山东路仓库,区域：桥东 中山东路 ,地段：大经街附近或鼎嘉府邸,面积：10㎡,租金：150元/月  
河北,石家庄,（出租）出租临街门市，长安长丰仓库,区域：长安 长丰 ,地段：51中对过附近或临近地铁口,面积：150㎡,租金：面议  
河北,石家庄,（出租）裕华周边建设南大街海洋冷库附近仓库130平米,区域：裕华 裕华周边 ,地段：建设南大街海洋冷库附近附近,面积：130㎡,租金：1000元/月  
河北,石家庄,（出租）出租桥西新石仓库,区域：桥西 新石 ,地段：红旗大街石铜路附近或新石北路,面积：180㎡,租金：3500元/月  
河北,石家庄,（出租）出租桥西新石仓库,区域：桥西 新石 ,地段：石铜路红旗大街附近或紧邻新石北路,面积：150㎡,租金：1元/㎡/天  
河北,石家庄,（出租）槐西西三环槐安路单间仓库出租,区域：桥西 槐西 ,地段：西三环槐安路附近,面积：50㎡,租金：1500元/月  
河北,石家庄,（出租）出租新华新华周边仓库,区域：新华 新华周边 ,地段：大安舍附近,面积：600㎡,租金：7元/月  
河北,石家庄,（出租）出租新华和平西路仓库,区域：新华 和平西路 ,地段：古城西路附近或康庄村西,面积：450㎡,租金：面议  
河北,石家庄,（出租）新华周边中华北大街与翠屏路仓库500平米,区域：新华 新华周边 ,地段：中华北大街与翠屏路附近,面积：500㎡,租金：3500元/月  
河北,石家庄,（出租）出租库房办公室独院,区域：开发区 精英中学 ,地段：学苑路附近,面积：650㎡,租金：5000元/月  
河北,石家庄,（出租）库房|厂房出租,区域：桥西 火车站 ,地段：胜利南街附近或火车站南行至高迁,面积：900㎡,租金：面议  
河北,石家庄,（出租）出租新华赵陵铺仓库,区域：新华 赵陵铺 ,地段：赵二街工业园附近或紧邻北三环,面积：600㎡,租金：6000元/月  
河北,石家庄,（出租）正定北关工业园厂房出租,区域：正定 ,地段：正定北关工业园附近,面积：3000㎡,租金：面议  
河北,石家庄,（出租）晋州商城出租仓库,None,地段：新世纪商城附近或青年街,面积：40㎡,租金：面议  
河北,石家庄,（出租）出租新华周边大安舍仓库300平米,区域：新华 新华周边 ,地段：大安舍附近或传媒学院西门口,面积：300㎡,租金：2500元/月  
河北,石家庄,（出租）出租长安体育北大街仓库,区域：长安 体育北大街 ,地段：体育北大街东古城岔口路南附近,面积：160㎡,租金：面议  
河北,石家庄,（出租）出租栾城区新建仓库,区域：栾城 ,地段：308国道与衡井线交叉口附近或西董铺村,面积：300㎡,租金：面议  
河北,石家庄,（出租）出租300平左右库房,区域：裕华 众美 ,地段：南二环建华南大街南行一百附近或众美商务公馆,面积：320㎡,租金：面议  
河北,石家庄,（出租）出租开发区精英中学西侧仓库,区域：开发区 精英中学 ,地段：学苑路与封龙大街交叉口附近或精英中学西侧,面积：260㎡,租金：面议  
河北,石家庄,（出租）出租新华东营村仓库,区域：新华 新华周边 ,地段：东营村村北附近,面积：250㎡,租金：6.5元/㎡/天  
河北,石家庄,（出租）出租长安区广安街谈中园地下室10平米,区域：长安 广安 ,地段：广安街附近或谈中园,面积：10㎡,租金：100元/月  
河北,石家庄,（出租）晋州东环，二层楼,区域：石家庄周边 晋州 ,地段：东环附近,面积：360㎡,租金：1undefined  
河北,石家庄,（出租）低价出租厂房库房南村镇强镇街16号仓库2000平米,区域：长安 长安周边 ,地段：长安区南村镇强镇街16号附近,面积：2000㎡,租金：6.0元/月  
河北,石家庄,（出租）元氏嘉惠街中段137号仓库40平米,区域：石家庄周边 元氏 ,地段：嘉惠街中段137号附近,面积：40㎡,租金：1500元/月  
河北,石家庄,（出租）出租长安-体育北大街1000平米仓库，可分租,区域：长安 体育北大街 ,地段：东古城村附近,面积：1000㎡,租金：面议  
河北,石家庄,（出租）出租桥西中华南大街仓库,区域：桥西 中华南大街 ,地段：中华南大街新客站南附近,面积：80㎡,租金：800元/月  
河北,石家庄,（出租）出租桥西中华南大街仓库,区域：桥西 中华南大街 ,地段：中华南大街附近或祥云国际,面积：230㎡,租金：2300元/月  
河北,石家庄,（出租）出租桥东棉六仓库130平,区域：桥东 棉六 ,地段：联盟路附近或棉六,面积：130㎡,租金：19元/月  
河北,石家庄,（出租）出租裕华-万达360㎡仓库1元/月,区域：裕华 万达 ,地段：万达商圈内建华大街上附近,面积：360㎡,租金：1  
河北,石家庄,（出租）(出租)200平米适合于加工仓储超市栾城区邻近308,区域：栾城 ,地段：河北省石家庄市栾城区油通附近,面积：200㎡,租金：1500元/㎡/天  
河北,石家庄,（出租）红旗大街与南三环交口南行,400平库房出租,区域：桥西 红旗 ,地段：红旗大街与南三环交口附近或南三环,面积：400㎡,租金：面议  
河北,石家庄,（出租）出租新华五七仓库,区域：新华 五七 ,地段：体育学院西附近或300米,面积：600㎡,租金：面议  
河北,石家庄,（出租）出租桥西汇通仓库,区域：桥西 汇通 ,地段：润德五金城附近或或双鸽集团附近,面积：150㎡,租金：面议  
河北,石家庄,（出租）出租，个人，南三环裕翔街东尹村，可当库房厂房。,区域：裕华 ,地段：南三环裕翔街附近,面积：400㎡,租金：面议  
河北,石家庄,（出租）出租车间400平米大库房,区域：新华 五七 ,地段：友谊北大街附近或杜北,面积：400㎡,租金：0.1元/㎡/天  
河北,石家庄,（出租）出租石家庄晋州市车库可做仓库,区域：开发区 ,地段：晋州附近或周家庄新民居,面积：20㎡,租金：面议  
河北,石家庄,（出租）出租长安体育北大街仓库,区域：长安 体育北大街 ,地段：体育北大街东古城交叉口附近,面积：160㎡,租金：面议  
河北,石家庄,（出租）万达万达B1南区内仓库7㎡出租位置房型优越,区域：裕华 万达 ,地段：万达B1南区内附近,面积：7㎡,租金：1000元/月  
河北,石家庄,（出租）出租新华区火车北站广场东侧库房1000平米,区域：新华 泰华街 ,地段：火车北站广场东侧附近或邮局,面积：1000㎡,租金：面议  
河北,石家庄,（出租）出租长安和平东路仓库,区域：长安 和平东路 ,地段：和平东路与谈固大街十字路附近或附近,面积：10000㎡,租金：面议  
河北,石家庄,（出租）出租长安建安仓库,区域：长安 建安 ,地段：东货场附近或同馨苑,面积：400㎡,租金：5000元/月  
河北,石家庄,（出租）出租开发区精英中学仓库,区域：开发区 精英中学 ,地段：东二环学苑路精英中学附近或西仰陵村西,面积：380㎡,租金：0.3元/㎡/天  
河北,石家庄,（出租）出租长安建华大街仓库有水有电,区域：长安 建北 ,地段：建华大街附近或建华大街临街,面积：220㎡,租金：面议  
河北,石家庄,（出租）出租长安区体育北大街仓库,区域：长安 体育北大街 ,地段：体育北大街东古城岔口路南附近,面积：160㎡,租金：面议  
河北,石家庄,（出租）出租小库房,可以做办公室,区域：桥西 红旗 ,地段：红旗大街南二环附近或十里尹村地道桥西侧,面积：48㎡,租金：1400元/月  
河北,石家庄,（出租）新源燕府小区地下室,区域：长安 中山东路 ,地段：栗康街与正东路交叉口附近或勒泰,面积：10㎡,租金：面议  
河北,石家庄,（出租）出租东南二环交汇处出租仓库厂2180平,区域：裕华 裕强 ,地段：东南二环交汇处宋村村东附附近,面积：2180㎡,租金：面议  
河北,石家庄,（出租）出租栾城90平米仓库400元/月,区域：栾城 ,地段：南三环卓达太阳城附近附近,面积：90㎡,租金：400  
河北,石家庄,（出租）出租长安区广安街谈中园地下室10平米,区域：长安 广安 ,地段：广安街附近或谈中园,面积：10㎡,租金：100元/月  
河北,石家庄,（出租）出租建华大街北二环库房,区域：桥东 ,地段：建华大街北二环附近附近,面积：500㎡,租金：4500元/月  
河北,石家庄,（出租）栾城区太行大街与衡井线交口黄金地段仓库厂房出租,区域：栾城 ,地段：太行大街与衡井线交口附近,面积：6000㎡,租金：面议  
河北,石家庄,（出租）土贤庄东二环仓库160320平米,区域：长安 土贤庄 ,地段：东二环附近,面积：160㎡,租金：1元/㎡/天  
河北,石家庄,（出租）建华大街库房出租,区域：长安 丰收路 ,地段：建华大街北二环附近或鼎尖市场,面积：1000㎡,租金：面议  
河北,石家庄,（出租）出租长安建华仓库300平米可分租,区域：长安 建华 ,地段：北二环建华北行附近或鼎坚市场,面积：300㎡,租金：11元/月  
河北,石家庄,（出租）长安周边西兆通镇西塔口村厂房500平米,区域：长安 长安周边 ,地段：西兆通镇西塔口村附近,面积：500㎡,租金：1元/㎡/天  
河北,石家庄,（出租）5000平米厂房库房出租,区域：藁城 ,地段：石家庄市藁城区南营镇附近或藁梅路栾城道口西行2公里,面积：5300㎡,租金：面议  
河北,石家庄,（出租）出租桥西红旗仓库,区域：桥西 红旗 ,地段：红旗南大街附近,面积：200㎡,租金：面议  
河北,石家庄,（出租）出租长安体育北大街仓库,区域：长安 体育北大街 ,地段：体育北大街东古城岔口路南附近,面积：160㎡,租金：面议  
河北,石家庄,（出租）低价出租库房,区域：桥东 棉六 ,地段：二六零医院附近或庄果小区,面积：90㎡,租金：1000元/㎡/天  
河北,石家庄,（出租）出租桥西仓库300平米,区域：桥西 ,地段：石铜路与西三环附近或西行200米加油站东边,面积：3000㎡,租金：10元/月  
河北,石家庄,（出租）出租库房，优惠啦,区域：桥东 棉六 ,地段：七四二零附近或义堂村西,面积：120㎡,租金：1500元/月  
河北,石家庄,（出租）石家庄裕华区南位村框架式。190平米,区域：裕华 ,地段：石家庄裕华区南位村附近,面积：180㎡,租金：1800元/月  
河北,石家庄,（出租）小型仓库厂房出租,区域：鹿泉 ,地段：北三环与石清路交口附近或石清路,面积：150㎡,租金：0.3元/㎡/天  
河北,石家庄,（出租）仓库500平米可再建,区域：石家庄周边 灵寿 ,地段：北环以北1公里附近,面积：500㎡,租金：1元/月  
河北,石家庄,（出租）308国道环城水系紧邻方村贾村仓库6000平米,区域：裕华 裕华周边 ,地段：308环城水系紧邻方村贾附近,面积：4100㎡,租金：10元/月  
河北,石家庄,（出租）出租地上带电动门车库,区域：新华 和平西路 ,地段：植物园街岳村东楼区附近或岳泰明珠小区,面积：22㎡,租金：220元/月  
河北,石家庄,（出租）出租桥西新石仓库,区域：桥西 新石 ,地段：西二环附近或盛世御城,面积：7㎡,租金：300元/月  
河北,石家庄,（出租）中华北大街翠屏路附近仓库500㎡,区域：新华 新华周边 ,地段：中华北大街附近或翠屏路,面积：500㎡,租金：3500元/月  
河北,石家庄,（出租）出租办公室120平米,库房1050平米,水电齐全,区域：开发区 精英中学 ,地段：精英中学附近或西仰陵村,面积：1300㎡,租金：0.25元/㎡/天  
河北,石家庄,（出租）出租长安区南石家庄工业区仓库,区域：长安 土贤庄 ,地段：东北二环交叉口附近或拐角400米处,面积：120㎡,租金：面议  
河北,石家庄,（出租）出租办公库房西三环槐安路,区域：鹿泉 ,地段：槐安路附近或西三环,面积：400㎡,租金：面议  
河北,石家庄,（出租）移动厕所生产、销售为一体的,区域：藁城 ,地段：自作主张附近或方芳芳,面积：12㎡,租金：1元/㎡/天  
河北,石家庄,（出租）友谊新华区东营村仓库220平米,区域：桥西 友谊 ,地段：新华区东营村附近,面积：220㎡,租金：15000元/㎡/天  
河北,石家庄,（出租）出租裕华区裕翔街周边仓库,区域：裕华 裕华周边 ,地段：裕翔街附近或南栗村,面积：450㎡,租金：面议  
河北,石家庄,（出租）高新区厂房库房出租,区域：开发区 长江大道 ,地段：泰山北街附近或307国道,面积：400㎡,租金：3500元/月  
河北,石家庄,（出租）出租栾城仓库260平,区域：栾城 ,地段：太行大街与衡井线交叉口附近,面积：260㎡,租金：面议  
河北,石家庄,（出租）出租裕华裕华仓库,区域：裕华 裕华 ,地段：裕祥街与环城水系交口附近或娄底村,面积：600㎡,租金：面议  
河北,石家庄,（出租）出租长安光华路仓库,区域：长安 光华路 ,地段：建设北大街与光华路交口附近或电厂街6号,面积：20㎡,租金：450元/月  
河北,石家庄,（出租）200+600平米新华区东营村北出租库房,区域：新华 五七 ,地段：东营村北附近或邻中华大街、友谊大街,面积：600㎡,租金：面议  
河北,石家庄,（出租）急出租铜冶镇仓库，厂房1100平方，办公室4间,区域：鹿泉 ,地段：铜冶镇附近或君乐宝,面积：1100㎡,租金：面议  
河北,石家庄,（出租）出租裕华众美仓库,区域：裕华 众美 ,地段：建华大街南二环附近或中美凤凰城2期,面积：150㎡,租金：面议  
河北,石家庄,（出租）个人出租长安和平东路仓库360平米,区域：长安 和平东路 ,地段：国际贸易城附近或凌透花园,面积：360㎡,租金：面议  
河北,石家庄,（出租）南三条附近库房、写字间出租,区域：桥东 ,地段：大经街附近或南三条,面积：1000㎡,租金：面议  
河北,石家庄,（出租）东二环槐北路好地段几间小房出租水电配套附近有小区,区域：裕华 裕东 ,地段：东二环槐北路附近或裕华路高速路口,面积：15㎡,租金：面议  
河北,石家庄,（出租）石铜路595号君乐宝对面仓库2500平米,区域：鹿泉 ,地段：石铜路595号君乐宝对面附近或君乐宝奶场正对面,面积：2500㎡,租金：0.6元/㎡/天  
河北,石家庄,（出租）出租新华-北苑17平米仓库200元/月,区域：新华 北苑 ,地段：钟旺路幸福里附近,面积：17㎡,租金：200  
河北,石家庄,（出租）出租裕华-裕华周边400平米仓库2000元/月,区域：裕华 裕华周边 ,地段：方兴路华纺街附近,面积：400㎡,租金：2000  
河北,石家庄,（出租）出租长安体育北大街仓库,区域：长安 体育北大街 ,地段：体育北大街东古城岔口路南附近,面积：160㎡,租金：面议  
河北,石家庄,（出租）高柱村厂房库房出租,区域：新华 高柱 ,地段：高柱村高中街和高柱路交叉附近,面积：240㎡,租金：2500元/月  
河北,石家庄,（出租）赵陵铺赵佗路与红星街交叉口仓库120平米,区域：新华 赵陵铺 ,地段：赵佗路与红星街交叉口附近,面积：120㎡,租金：12元/㎡/天  
河北,石家庄,（出租）出租长安谈固仓库,区域：长安 谈固 ,地段：谈固大街建明中路附近,面积：200㎡,租金：2000元/月  
河北,石家庄,（出租）出租开发区精英中学仓库,区域：开发区 精英中学 ,地段：东二环学苑路附近或西仰陵村西,面积：380㎡,租金：0.3元/㎡/天  
河北,石家庄,（出租）低价出租新华区西二环与和平西路路北仓库有500平米,区域：新华 和平西路 ,地段：西二环与和平路路北附近,面积：500㎡,租金：面议  
河北,石家庄,（出租）仓库,厂房,操作间出租,区域：桥西 南长 ,地段：保晋南街53号附近或解放广场,南三条,面积：330㎡,租金：面议  
河北,石家庄,（出租）天山大街学院路交口库房出租,区域：开发区 天山大街 ,地段：天山大街学院路交口附近或和合美家小区,面积：700㎡,租金：面议  
河北,石家庄,（出租）出租裕华-裕华周边500平米仓库8000元/月,区域：裕华 裕华周边 ,地段：东二环槐中路东行800米附近,面积：500㎡,租金：8000  
河北,石家庄,（出租）2700平米厂房库房整租分租均可,区域：裕华 裕兴 ,地段：方兴路附近,面积：2700㎡,租金：面议  
河北,石家庄,（出租）出租新华新华周边仓库,区域：新华 新华周边 ,地段：友谊北大街附近或前杜北村东,面积：250㎡,租金：1300元/月  
河北,石家庄,（出租）出租建华大街和北二环北行500米仓库,区域：长安 建华 ,地段：建华大街和北二环北行50附近或亲亲小镇,面积：180㎡,租金：0.5元/㎡/天  
河北,石家庄,（出租）中小型仓库出租，价格面议,区域：栾城 ,地段：南车路附近或苏邱村,面积：400㎡,租金：面议  
河北,石家庄,（出租）出租长安建华大街仓库有水有电,区域：长安 建北 ,地段：建华大街附近或建华大街临街,面积：220㎡,租金：面议  
河北,石家庄,（出租）出租鹏远公寓地下室,区域：新华 北新街 ,地段：北新街和平路交口附近,面积：20㎡,租金：300元/月  
河北,石家庄,（出租）裕华周边107国道嘉华路口仓库210平米,区域：裕华 裕华周边 ,地段：107国道嘉华路口附近,面积：210㎡,租金：10元/㎡/天  
河北,石家庄,（出租）古城东路德运仓库、物流园招商,区域：长安 ,地段：古城东路附近或西古城村北,面积：4000㎡,租金：面议  
河北,石家庄,（出租）出租鹿泉6000平米仓库150元/月,区域：鹿泉 ,地段：鹿泉北方物流园附近,面积：6000㎡,租金：150  
河北,石家庄,（出租）出租长安建北盛世春天小区地下室一间可做仓库,区域：长安 建北 ,地段：建设北大街附近或东货场,面积：17㎡,租金：150元/月  
河北,石家庄,（出租）藳贾路张名甫段仓库400平米,区域：藁城 ,地段：藳贾路张名甫段附近,面积：400㎡,租金：1000元/月  
河北,石家庄,（出租）东营附近3000平厂房出租,区域：桥西 红旗 ,地段：红旗附近或东营,面积：3000㎡,租金：面议  
河北,石家庄,（出租）红旗大街东营村附近3000平厂房出租,区域：桥西 红旗 ,地段：红旗附近或东营,面积：3000㎡,租金：面议  
河北,石家庄,（出租）五七路5500平米仓库出租(钢架),区域：新华 五七 ,地段：中华北大街附近或经贸大学,面积：5500㎡,租金：面议  
河北,石家庄,（出租）厂房仓库长50宽20出租,区域：鹿泉 ,地段：鹿泉区京昆高速附近,面积：1000㎡,租金：1元/㎡/天  
河北,石家庄,（出租）西里西里小区春光园仓库10平米,区域：桥西 西里 ,地段：西里小区春光园附近,面积：10㎡,租金：300元/月  
河北,石家庄,（出租）北二环与东二环交叉口仓库120平米,区域：长安 土贤庄 ,地段：北二环与东二环交叉口附近,面积：120㎡,租金：1000元/月  
河北,石家庄,（出租）出租桥西自强路平房可做仓库,区域：桥西 自强路 ,地段：中华大街自强路交口附近或万象城对面,面积：20㎡,租金：500元/月  
河北,石家庄,（出租）鹿泉铜冶石铜路装院路1200平大库房厂房独院仓库,区域：鹿泉 ,地段：铜冶附近或青银高速铜冶口,面积：1200㎡,租金：面议  
河北,石家庄,（出租）出租藁城徐村仓库,区域：藁城 ,地段：京港澳高速口附近或藁城徐村,面积：3000㎡,租金：面议  
河北,石家庄,（出租）出租藁城徐村仓库（京港澳高速口附近）,区域：藁城 ,地段：京港澳高速口附近附近或徐村,面积：3000㎡,租金：面议  
河北,石家庄,（出租）出租石家庄灵寿正南路凯旋盛世内仓库，共两间46平米,区域：石家庄周边 灵寿 ,地段：正南路凯旋盛世小区附近或凯旋盛世小区内,面积：46㎡,租金：500元/月  
河北,石家庄,（出租）出租天山大街120仓库,区域：开发区 天山大街 ,地段：天山学苑路口附近,面积：120㎡,租金：面议  
河北,石家庄,（出租）出租长安广安街谈中园地下室10平米,区域：长安 广安 ,地段：美东国际附近或谈中园,面积：10㎡,租金：100元/月  
河北,石家庄,（出租）出租石家庄周边-其它400㎡仓库4000元/月,区域：石家庄周边 其它 ,地段：宇翔街于汪家庄村西附近,面积：400㎡,租金：4000  
河北,石家庄,（出租）出租仓库库房长安区建设大街体育大街紧邻金碧水鲜城,区域：长安 建北 ,地段：紧邻建设大街体育大街附近或金碧由由水鲜城,面积：100㎡,租金：面议  
河北,石家庄,（出租）出租裕华-裕华周边200平米仓库1800元/月,区域：裕华 裕华周边 ,地段：建通街南头附近,面积：200㎡,租金：1800  
河北,石家庄,（出租）出租杜北乡东营村3000平独院仓库,区域：新华 五七 ,地段：友谊大街附近或东营村,面积：3000㎡,租金：面议  
河北,石家庄,（出租）出租桥西仓库700平米,区域：桥西 ,地段：石铜路与西三环交口附近或西行200米,面积：700㎡,租金：面议  
河北,石家庄,（出租）新华区新建库房，位置优越，交通方便，价格优惠,区域：新华 和平西路 ,地段：和平路与西二环北路附近或中山公园西北,面积：300㎡,租金：面议  
河北,石家庄,（出租）出租桥东东风地下室，可做小型仓库，10㎡,区域：桥东 东风 ,地段：平安大街槐安路交口附近或地下室,面积：10㎡,租金：200元/月  
河北,石家庄,（出租）出租桥西振头地下室小房，,区域：桥西 振头 ,地段：翰林观天下附近或11号楼,面积：24㎡,租金：面议  
河北,石家庄,（出租）出租桥西振头仓库,区域：桥西 振头 ,地段：翰林观天下附近或振一街,面积：24㎡,租金：120元/月  
河北,石家庄,（出租）出租棉一厂区内仓库,区域：长安 建北 ,地段：建设大街和平路附近或棉一厂区内,面积：90㎡,租金：1500元/月  
河北,石家庄,（出租）鹿泉区李村镇张堡村仓库740平米,区域：鹿泉 ,地段：鹿泉区李村镇张堡村附近,面积：740㎡,租金：3500元/月  
河北,石家庄,（出租）出租车库，可当仓库用,区域：鹿泉 ,地段：动物园附近或133处,面积：30㎡,租金：面议  
河北,石家庄,（出租）出租大河北高庄老房子带院,区域：鹿泉 ,地段：大河附近或北高庄,面积：1000㎡,租金：面议  
河北,石家庄,（出租）出租长安建华商场旁地下仓库,区域：长安 建华 ,地段：中山路与建华大街东南角附近或蓝天商厦东侧,面积：10㎡,租金：400元/㎡/天  
河北,石家庄,（出租）新华区大安舍库房招租,区域：新华 天苑 ,地段：新华区大安舍村附近,面积：700㎡,租金：13元/㎡/天  
河北,石家庄,（出租）建北东古城村小仓库20平米,区域：长安 建北 ,地段：东古城村附近,面积：20㎡,租金：200元/月  
河北,石家庄,（出租）槐中路红房子附近沿街店铺和库房仓库500平米,区域：桥东 槐中路 ,地段：红房子附近沿街店铺和库房附近,面积：500㎡,租金：10000元/月  
河北,石家庄,（出租）北荣街金亿城附近的宁安小区宁安小区仓库40平米,区域：新华 北荣街 ,地段：金亿城附近的宁安小区附近,面积：40㎡,租金：2300元/㎡/天  
河北,石家庄,（出租）出租裕华-裕华周边200㎡仓库10000元/月,区域：裕华 裕华周边 ,地段：107国道润徳五金城附近附近,面积：200㎡,租金：10000  
河北,石家庄,（出租）出租长安谈固大街建明中路附近仓库,区域：长安 谈固 ,地段：谈固附近或谈固大街建明中路,面积：200㎡,租金：2000元/月  
河北,石家庄,（出租）冀源汽配城附近西南二环,区域：桥西 红旗 ,地段：西南二环冀源汽配城附近或玉村,面积：240㎡,租金：面议  
河北,石家庄,（出租）出租长安区体育北大街东古城岔口仓库,区域：长安 体育北大街 ,地段：体育北大街东古城岔口路南附近,面积：160㎡,租金：面议  
河北,石家庄,（出租）低价出租裕翔街----横井线独院车间库房,区域：栾城 ,地段：裕翔街与横井线交口附近或东临308国道西邻107,面积：1500㎡,租金：面议  
河北,石家庄,（出租）盛世长安车位出租,None,地段：和平路与翟营大街交口附近,面积：20㎡,租金：650元/月  
河北,石家庄,（出租）翟营大街南二环仓库138平米,区域：裕华 ,地段：翟营大街南二环附近,面积：138㎡,租金：1200元/㎡/天  
河北,石家庄,（出租）黄金位置独院急租,区域：长安 建北 ,地段：运河桥客运站东门附近或华北鞋城,7420,益庄,面积：800㎡,租金：1元/㎡/天  
河北,石家庄,（出租）裕翔街门脸、库房出租,区域：裕华 体育南大街 ,地段：科技大学附近或南焦客运站,面积：5000㎡,租金：面议  
河北,石家庄,（出租）出租桥西-南长16平米仓库600元/月,区域：桥西 南长 ,地段：裕华路礼让街附近,面积：16㎡,租金：600  
河北,石家庄,（出租）冷库厂房出租,区域：藁城 ,地段：藁城附近或新京港澳藁城站,5公里。,面积：20000㎡,租金：面议  
河北,石家庄,（出租）出租厂房库房,区域：鹿泉 ,地段：鹿泉区上庄镇台头村附近或槐安路龙泉大桥或龙泉花园,面积：666㎡,租金：面议  
河北,石家庄,（出租）出租红旗大街南三环东营仓库,区域：鹿泉 ,地段：寺家庄镇东营迎宾酒楼西邻附近,面积：80㎡,租金：600元/月  
河北,石家庄,（出租）出租新华赵陵铺仓库,区域：新华 赵陵铺 ,地段：赵二街工业园附近,面积：600㎡,租金：面议  
河北,石家庄,（出租）出租长安建华大街仓库有水有电适合各种物品,区域：长安 建北 ,地段：建华大街附近或御城路,面积：220㎡,租金：面议  
河北,石家庄,（出租）出租南高基独院可做厂房,None,地段：中华大街附近或南高基,面积：210㎡,租金：1100元/月  
河北,石家庄,（出租）出租裕华-翟营大街4000平米仓库10000元/月,区域：裕华 翟营大街 ,地段：308国道方村工业园附近,面积：4000㎡,租金：10000  
河北,石家庄,（出租）出租库房厂房,区域：裕华 ,地段：308方村工业园附近或水系,面积：1000㎡,租金：面议  
河北,石家庄,（出租）低价出租开发区精英中学附近仓库,区域：开发区 精英中学 ,地段：珠峰大街南头附近或中仰陵小学东行约300米,面积：240㎡,租金：面议  
河北,石家庄,（出租）长安周边北外环仓库20000平米,区域：长安 长安周边 ,地段：北外环附近,面积：20000㎡,租金：2元/㎡/天  
河北,石家庄,（出租）出租新华区滨华路高柱附近标准仓库厂房,区域：新华 泰华街 ,地段：高柱附近或北站附近,面积：320㎡,租金：面议  
河北,石家庄,（出租）出租新华红军大街仓库,区域：新华 红军大街 ,地段：中华大街北国超市中华店附近或后面市庄村内,面积：200㎡,租金：面议  
